"id","region_id","experiment_id","start_datetime","stop_datetime","status","Sex","Genotype","Temperature","Treatment","Environment","Light","monitor","Batch","Sleep_Fraction_All","Sleep_Time_All","Sleep_Fraction_L","Sleep_Time_L","Sleep_Fraction_D","Sleep_Time_D","Day1_latency","Day1_first_bout_length","Day1_latency_to_longest_bout","Day1_Sleep_Fraction_All","Day1_Sleep_Time_All","Day1_Sleep_Fraction_L","Day1_Sleep_Time_L","Day1_Sleep_Fraction_D","Day1_Sleep_Time_D","Day2_latency","Day2_first_bout_length","Day2_latency_to_longest_bout","Day2_Sleep_Fraction_All","Day2_Sleep_Time_All","Day2_Sleep_Fraction_L","Day2_Sleep_Time_L","Day2_Sleep_Fraction_D","Day2_Sleep_Time_D","Day3_latency","Day3_first_bout_length","Day3_latency_to_longest_bout","Day3_Sleep_Fraction_All","Day3_Sleep_Time_All","Day3_Sleep_Fraction_L","Day3_Sleep_Time_L","Day3_Sleep_Fraction_D","Day3_Sleep_Time_D","Day4_latency","Day4_first_bout_length","Day4_latency_to_longest_bout","Day4_Sleep_Fraction_All","Day4_Sleep_Time_All","Day4_Sleep_Fraction_L","Day4_Sleep_Time_L","Day4_Sleep_Fraction_D","Day4_Sleep_Time_D","Day5_latency","Day5_first_bout_length","Day5_latency_to_longest_bout","Day5_Sleep_Fraction_All","Day5_Sleep_Time_All","Day5_Sleep_Fraction_L","Day5_Sleep_Time_L","Day5_Sleep_Fraction_D","Day5_Sleep_Time_D","Day6_latency","Day6_first_bout_length","Day6_latency_to_longest_bout","Day6_Sleep_Fraction_All","Day6_Sleep_Time_All","Day6_Sleep_Fraction_L","Day6_Sleep_Time_L","Day6_Sleep_Fraction_D","Day6_Sleep_Time_D","n_Bouts_L","mean_Bout_Length_L","n_Bouts_D","mean_Bout_Length_D"
"2025-09-13 10:00:00|Monitor50.txt|01",1,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.518805693785442,747.080199051036,0.743144741409233,356.709475876432,0.406597222222222,390.333333333333,0,300,62340,0.394864677307425,568.605135322693,0.621621621621622,298.378378378378,0.28125,270,600,360,25260,0.350451075641915,504.649548924358,0.567567567567568,272.432432432432,0.241666666666667,232,1200,360,18420,0.473976405274115,682.526023594726,0.8004158004158,384.199584199584,0.310416666666667,298,720,660,24660,0.495489243580847,713.504510756419,0.742203742203742,356.257796257796,0.371875,357,180,3240,44820,0.664816099930604,957.335183900069,0.812889812889813,390.18711018711,0.590625,567,780,13320,43980,0.734212352532963,1057.26578764747,0.914760914760915,439.085239085239,0.64375,618,35.8333333333333,12.5581395348837,50.6666666666667,18.4210526315789
"2025-09-13 10:00:00|Monitor50.txt|02",2,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.396481888670293,570.933919685222,0.69385629989587,333.051023950017,0.247743055555556,237.833333333333,1680,480,7260,0.35322692574601,508.646773074254,0.604989604989605,290.39501039501,0.227083333333333,218,1320,2700,12300,0.324774462179042,467.675225537821,0.777546777546778,373.222453222453,0.0979166666666667,94,1440,300,24180,0.351839000693963,506.648160999306,0.696465696465697,334.303534303534,0.179166666666667,172,840,1740,8820,0.321304649548924,462.678695350451,0.765072765072765,367.234927234927,0.0989583333333333,95,2040,480,78540,0.457321304649549,658.542678695351,0.623700623700624,299.376299376299,0.373958333333333,359,360,540,54720,0.571131158917419,822.428868841083,0.694386694386694,333.305613305613,0.509375,489,23.8333333333333,20.2657342657343,38,24.5438596491228
"2025-09-13 10:00:00|Monitor50.txt|03",3,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.549126258534892,790.741812290244,0.648385977091288,311.225269003818,0.499479166666667,479.5,4380,2220,51360,0.536433032616239,772.463566967384,0.675675675675676,324.324324324324,0.466666666666667,448,1920,2100,47220,0.546148507980569,786.453851492019,0.744282744282744,357.255717255717,0.446875,429,1920,300,45840,0.52116585704372,750.478834142956,0.602910602910603,289.397089397089,0.480208333333333,461,1860,600,34560,0.3705759888966,533.629424011104,0.53014553014553,254.469854469854,0.290625,279,600,840,39300,0.616238723108952,887.383761276891,0.636174636174636,305.363825363825,0.60625,582,360,1020,28800,0.703678001387925,1013.29632199861,0.698544698544699,335.301455301455,0.70625,678,30.8333333333333,17.4432432432432,42,20.4563492063492
"2025-09-13 10:00:00|Monitor50.txt|05",5,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.411989353084134,593.264668441153,0.655328011107255,314.557445331482,0.290277777777778,278.666666666667,3060,1980,5100,0.344899375433727,496.655100624566,0.85031185031185,408.149688149688,0.0916666666666667,88,180,420,15180,0.28383067314365,408.716169326856,0.600831600831601,288.399168399168,0.125,120,1380,3060,14760,0.378903539208883,545.621096460791,0.708939708939709,340.29106029106,0.213541666666667,205,1500,300,13320,0.430950728660652,620.569049271339,0.586278586278586,281.413721413721,0.353125,339,1620,540,62880,0.490631505898682,706.509368494101,0.577962577962578,277.422037422037,0.446875,429,420,540,60840,0.542678695350451,781.45732130465,0.604989604989605,290.39501039501,0.511458333333333,491,26.8333333333333,19.9254658385093,50.1666666666667,17.249169435216
"2025-09-13 10:00:00|Monitor50.txt|07",7,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.470663117694711,677.754889480384,0.690385282887886,331.384935786185,0.360763888888889,346.333333333333,1020,1380,9300,0.536433032616239,772.463566967384,0.879417879417879,422.120582120582,0.364583333333333,350,480,420,24360,0.396252602359473,570.603747397641,0.586278586278586,281.413721413721,0.301041666666667,289,600,600,7020,0.466342817487856,671.533657182512,0.802494802494803,385.197505197505,0.297916666666667,286,120,840,4860,0.487161693268564,701.512838306732,0.754677754677755,362.245322245322,0.353125,339,660,1020,40020,0.399722414989591,575.600277585011,0.488565488565489,234.511434511435,0.355208333333333,341,420,480,54720,0.538514920194309,775.461485079806,0.62993762993763,302.370062370062,0.492708333333333,473,29.5,15.8248587570621,61.5,15.2439024390244
"2025-09-13 10:00:00|Monitor50.txt|09",9,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.633838676079158,912.727693553987,0.821242624088858,394.196459562652,0.540104166666667,518.5,0,360,60420,0.578070784177655,832.421929215822,0.904365904365904,434.095634095634,0.414583333333333,398,1020,1560,9180,0.631505898681471,909.368494101319,0.93970893970894,451.060291060291,0.477083333333333,458,240,3960,240,0.520471894517696,749.479528105482,0.584199584199584,280.4158004158,0.488541666666667,469,420,2220,15900,0.574600971547536,827.425399028452,0.696465696465697,334.303534303534,0.513541666666667,493,420,1440,86160,0.71616932685635,1031.28383067314,0.833679833679834,400.16632016632,0.657291666666667,631,26820,780,79440,0.782095766828591,1126.21790423317,0.966735966735967,464.033264033264,0.689583333333333,662,20.3333333333333,19.5327868852459,69.1666666666667,14.3204819277109
"2025-09-13 10:00:00|Monitor50.txt|10",10,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.575975002893184,829.404004166185,0.737938215897258,354.210343630684,0.494965277777778,475.166666666667,0,420,55200,0.455239417071478,655.544760582929,0.696465696465697,334.303534303534,0.334375,321,660,360,12780,0.521859819569743,751.47814018043,0.785862785862786,377.214137214137,0.389583333333333,374,180,3720,180,0.563497571131159,811.436502428869,0.796257796257796,382.203742203742,0.446875,429,360,1140,50280,0.591950034698126,852.408049965302,0.66943866943867,321.330561330561,0.553125,531,6780,7260,79740,0.677307425399028,975.322692574601,0.752598752598753,361.247401247401,0.639583333333333,614,7860,4140,42420,0.64677307425399,931.353226925746,0.727650727650728,349.272349272349,0.60625,582,23.5,19.2198581560284,43.1666666666667,22.2702702702703
"2025-09-13 10:00:00|Monitor50.txt|13",13,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.841453535470432,1211.69309107742,0.76883026726831,369.038528288789,0.877777777777778,842.666666666667,0,420,42600,0.777238029146426,1119.22276197085,0.731808731808732,351.268191268191,0.8,768,480,1620,56280,0.841082581540597,1211.15891741846,0.893970893970894,429.106029106029,0.814583333333333,782,720,360,39780,0.852879944482998,1228.14712005552,0.769230769230769,369.230769230769,0.894791666666667,859,0,720,44640,0.886884108258154,1277.11311589174,0.83991683991684,403.160083160083,0.910416666666667,874,360,540,46440,0.8764746703678,1262.12352532963,0.781704781704782,375.218295218295,0.923958333333333,887,360,360,46260,0.814018043025677,1172.18598195697,0.596673596673597,286.403326403326,0.922916666666667,886,27.6666666666667,16.9518072289157,34,27.0882352941176
"2025-09-13 10:00:00|Monitor50.txt|16",16,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.513482235852332,739.414419627358,0.661575841721624,317.55640402638,0.439409722222222,421.833333333333,0,360,65160,0.569743233865371,820.430256766135,0.727650727650728,349.272349272349,0.490625,471,2160,300,50580,0.45940319222762,661.540596807773,0.675675675675676,324.324324324324,0.351041666666667,337,60,300,48840,0.477446217904233,687.522553782096,0.627858627858628,301.372141372141,0.402083333333333,386,480,300,43920,0.419847328244275,604.580152671756,0.521829521829522,250.47817047817,0.36875,354,1500,1380,62160,0.578070784177655,832.421929215822,0.638253638253638,306.361746361746,0.547916666666667,526,3360,1080,42300,0.576682859125607,830.423317140875,0.777546777546778,373.222453222453,0.476041666666667,457,26.8333333333333,17.3291925465839,36.3333333333333,26.2110091743119
"2025-09-13 10:00:00|Monitor50.txt|17",17,"2025-09-13 10:00:00|Monitor50.txt",2025-09-13T10:00:00Z,2025-09-19T11:59:00Z,"OK","M","DGRP441","21.5C","Winter","NA","08:12","M50","Batch7_DGRP",0.57516491146858,828.237472514755,0.672335994446373,322.721277334259,0.5265625,505.5,0,360,57840,0.533657182512144,768.466342817488,0.727650727650728,349.272349272349,0.436458333333333,419,480,420,10260,0.505204718945177,727.494795281055,0.758835758835759,364.241164241164,0.378125,363,120,1140,13620,0.609299097848716,877.390700902151,0.8004158004158,384.199584199584,0.513541666666667,493,2280,660,20160,0.572519083969466,824.427480916031,0.575883575883576,276.424116424116,0.570833333333333,548,300,600,79320,0.553088133240805,796.446911866759,0.505197505197505,242.494802494803,0.577083333333333,554,720,360,46260,0.677307425399028,975.322692574601,0.665280665280665,319.334719334719,0.683333333333333,656,26.8333333333333,18.9565217391304,64.3333333333333,13.7383419689119
