37306	16 Aug 25	09:50:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	4	0	0	0	4	0	0	1	0	6	0	0	0	0
37307	16 Aug 25	09:51:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	0	2	0	3	0	0	0	1
37308	16 Aug 25	09:52:00	1	0	51	0	Ct	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1
37309	16 Aug 25	09:53:00	1	0	51	0	Ct	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	2
37310	16 Aug 25	09:54:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1
37311	16 Aug 25	09:55:00	1	0	51	0	Ct	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	1	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	1
37312	16 Aug 25	09:56:00	1	0	51	0	Ct	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	9	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
37313	16 Aug 25	09:57:00	1	0	51	0	Ct	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	3	0	2	0	0	0	0
37314	16 Aug 25	09:58:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	2	0	0	1	0	2	0	0	0	0
37315	16 Aug 25	09:59:00	1	0	51	0	Ct	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	1	0	0	2	2	0	2	0	1	0	0	2	0	2	0	0	0	0
37316	16 Aug 25	10:00:00	1	0	51	0	Ct	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	4	0	0	2	2	0	2	0	8	0	0	5	0	1	1	0	0	0
37317	16 Aug 25	10:01:00	1	0	51	0	Ct	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	2	1	0	0	0	1	0	2	0	6	0	0	1	0	1	0	0	0	0
37318	16 Aug 25	10:02:00	1	0	51	0	Ct	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1
37319	16 Aug 25	10:03:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	1	0	0	0	2	0	0	0	0	2	1	0	0	0
37320	16 Aug 25	10:04:00	1	0	51	0	Ct	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0	0	2	0	1	2	0	0	0
37321	16 Aug 25	10:05:00	1	0	51	0	Ct	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	2
37322	16 Aug 25	10:06:00	1	0	51	0	Ct	0	1	0	0	0	0	1	0	3	0	1	0	0	0	0	5	1	0	0	6	0	0	2	0	0	0	0	1	0	0	1	1	0	1
37323	16 Aug 25	10:07:00	1	0	51	0	Ct	0	1	0	0	0	0	4	0	0	0	2	0	0	0	0	4	0	0	0	3	1	0	3	0	2	0	0	0	0	0	0	0	0	1
37324	16 Aug 25	10:08:00	1	0	51	0	Ct	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0
37325	16 Aug 25	10:09:00	1	0	51	0	Ct	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	8	0	3	2	0	0	0	0	0	0
37326	16 Aug 25	10:10:00	1	0	51	0	Ct	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0
37327	16 Aug 25	10:11:00	1	0	51	0	Ct	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	2	0	4	0	0	0	0	3	0	3	0	0
37328	16 Aug 25	10:12:00	1	0	51	0	Ct	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
37329	16 Aug 25	10:13:00	1	0	51	0	Ct	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	4	0	0	0	0	0	0	1	1	0	1	1	5	0	0
37330	16 Aug 25	10:14:00	1	0	51	0	Ct	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	1	1	0	4	1	0	0	0
37331	16 Aug 25	10:15:00	1	0	51	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	1	0	0	2	1	0	0	0
37332	16 Aug 25	10:16:00	1	0	51	0	Ct	0	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	3	2	0	0	0
37333	16 Aug 25	10:17:00	1	0	51	0	Ct	0	1	0	0	0	0	4	0	3	0	0	0	0	0	0	1	2	0	0	5	0	0	0	0	0	0	2	0	0	2	1	0	0	2
37334	16 Aug 25	10:18:00	1	0	51	0	Ct	0	1	0	0	0	0	5	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3
37335	16 Aug 25	10:19:00	1	0	51	0	Ct	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	4	2	0	0	0	0	0	1	0	0	1	0	0	0	1
