removed_ids
2025-10-18 10:00:00|Monitor27.txt|05
2025-10-18 10:00:00|Monitor27.txt|11
2025-10-18 10:00:00|Monitor27.txt|14
2025-10-18 10:00:00|Monitor30.txt|06
2025-10-18 10:00:00|Monitor30.txt|16
2025-10-18 10:00:00|Monitor30.txt|27
2025-10-18 10:00:00|Monitor31.txt|01
2025-10-18 10:00:00|Monitor31.txt|09
2025-10-18 10:00:00|Monitor31.txt|11
2025-10-18 10:00:00|Monitor31.txt|12
2025-10-18 10:00:00|Monitor31.txt|13
2025-10-18 10:00:00|Monitor31.txt|14
2025-10-18 10:00:00|Monitor31.txt|19
2025-10-18 10:00:00|Monitor31.txt|20
2025-10-18 10:00:00|Monitor31.txt|21
2025-10-18 10:00:00|Monitor31.txt|22
2025-10-18 10:00:00|Monitor31.txt|23
2025-10-18 10:00:00|Monitor31.txt|24
2025-10-18 10:00:00|Monitor31.txt|25
2025-10-18 10:00:00|Monitor31.txt|27
2025-10-18 10:00:00|Monitor31.txt|28
2025-10-18 10:00:00|Monitor31.txt|29
2025-10-18 10:00:00|Monitor31.txt|30
2025-10-18 10:00:00|Monitor31.txt|31
2025-10-18 10:00:00|Monitor31.txt|32
2025-10-18 10:00:00|Monitor32.txt|12
2025-10-18 10:00:00|Monitor32.txt|13
2025-10-18 10:00:00|Monitor32.txt|19
2025-10-18 10:00:00|Monitor32.txt|21
2025-10-18 10:00:00|Monitor32.txt|22
2025-10-18 10:00:00|Monitor32.txt|28
2025-10-18 10:00:00|Monitor32.txt|32
2025-10-18 10:00:00|Monitor33.txt|14
2025-10-18 10:00:00|Monitor33.txt|21
2025-10-18 10:00:00|Monitor33.txt|22
2025-10-18 10:00:00|Monitor33.txt|25
2025-10-18 10:00:00|Monitor33.txt|28
2025-10-18 10:00:00|Monitor34.txt|02
2025-10-18 10:00:00|Monitor34.txt|12
2025-10-18 10:00:00|Monitor34.txt|14
2025-10-18 10:00:00|Monitor37.txt|01
2025-10-18 10:00:00|Monitor37.txt|04
2025-10-18 10:00:00|Monitor37.txt|09
2025-10-18 10:00:00|Monitor37.txt|10
2025-10-18 10:00:00|Monitor37.txt|12
2025-10-18 10:00:00|Monitor37.txt|18
2025-10-18 10:00:00|Monitor37.txt|20
2025-10-18 10:00:00|Monitor37.txt|21
2025-10-18 10:00:00|Monitor37.txt|22
2025-10-18 10:00:00|Monitor37.txt|23
2025-10-18 10:00:00|Monitor37.txt|24
2025-10-18 10:00:00|Monitor37.txt|25
2025-10-18 10:00:00|Monitor37.txt|27
2025-10-18 10:00:00|Monitor37.txt|29
2025-10-18 10:00:00|Monitor37.txt|31
2025-10-18 10:00:00|Monitor38.txt|15
2025-10-18 10:00:00|Monitor39.txt|23
