Batch	Genotype	slot	value	n_flies	signal	zt
"Batch18_DGRP"	"CS"	21	0.475873015873016	21	"Moving"	10.75
"Batch18_DGRP"	"CS"	22	0.28031746031746	21	"Moving"	11.25
"Batch18_DGRP"	"CS"	23	0.111428571428571	21	"Moving"	11.75
"Batch18_DGRP"	"CS"	24	0.0323809523809524	21	"Moving"	12.25
"Batch18_DGRP"	"CS"	25	0.00952380952380952	21	"Moving"	12.75
"Batch18_DGRP"	"CS"	26	0.00825396825396825	21	"Moving"	13.25
"Batch18_DGRP"	"CS"	27	0.00444444444444444	21	"Moving"	13.75
"Batch18_DGRP"	"CS"	28	0.0073015873015873	21	"Moving"	14.25
"Batch18_DGRP"	"CS"	29	0.00888888888888889	21	"Moving"	14.75
"Batch18_DGRP"	"CS"	30	0.0123809523809524	21	"Moving"	15.25
"Batch18_DGRP"	"CS"	31	0.00984126984126984	21	"Moving"	15.75
"Batch18_DGRP"	"CS"	32	0.0244444444444444	21	"Moving"	16.25
"Batch18_DGRP"	"CS"	33	0.0225396825396825	21	"Moving"	16.75
"Batch18_DGRP"	"CS"	34	0.0234920634920635	21	"Moving"	17.25
"Batch18_DGRP"	"CS"	35	0.0193650793650794	21	"Moving"	17.75
"Batch18_DGRP"	"CS"	36	0.0253968253968254	21	"Moving"	18.25
"Batch18_DGRP"	"CS"	37	0.026984126984127	21	"Moving"	18.75
"Batch18_DGRP"	"CS"	38	0.0326984126984127	21	"Moving"	19.25
"Batch18_DGRP"	"CS"	39	0.0444444444444444	21	"Moving"	19.75
"Batch18_DGRP"	"CS"	40	0.0349206349206349	21	"Moving"	20.25
"Batch18_DGRP"	"CS"	41	0.0415873015873016	21	"Moving"	20.75
"Batch18_DGRP"	"CS"	42	0.111111111111111	21	"Moving"	21.25
"Batch18_DGRP"	"CS"	43	0.232380952380952	21	"Moving"	21.75
"Batch18_DGRP"	"CS"	44	0.360952380952381	21	"Moving"	22.25
"Batch18_DGRP"	"CS"	45	0.395238095238095	21	"Moving"	22.75
"Batch18_DGRP"	"CS"	46	0.257142857142857	21	"Moving"	23.25
"Batch18_DGRP"	"CS"	47	0.150793650793651	21	"Moving"	23.75
"Batch19_DGRP"	"CS"	0	0.329876543209877	27	"Moving"	0.25
"Batch19_DGRP"	"CS"	1	0.34	27	"Moving"	0.75
"Batch19_DGRP"	"CS"	2	0.338765432098765	27	"Moving"	1.25
"Batch19_DGRP"	"CS"	3	0.291604938271605	27	"Moving"	1.75
"Batch19_DGRP"	"CS"	4	0.291358024691358	27	"Moving"	2.25
"Batch19_DGRP"	"CS"	5	0.263950617283951	27	"Moving"	2.75
"Batch19_DGRP"	"CS"	6	0.257777777777778	27	"Moving"	3.25
"Batch19_DGRP"	"CS"	7	0.237283950617284	27	"Moving"	3.75
"Batch19_DGRP"	"CS"	8	0.219259259259259	27	"Moving"	4.25
"Batch19_DGRP"	"CS"	9	0.20641975308642	27	"Moving"	4.75
"Batch19_DGRP"	"CS"	10	0.206666666666667	27	"Moving"	5.25
"Batch19_DGRP"	"CS"	11	0.221975308641975	27	"Moving"	5.75
"Batch19_DGRP"	"CS"	12	0.242716049382716	27	"Moving"	6.25
"Batch19_DGRP"	"CS"	13	0.254814814814815	27	"Moving"	6.75
"Batch19_DGRP"	"CS"	14	0.669382716049383	27	"Moving"	7.25
"Batch19_DGRP"	"CS"	15	0.720493827160494	27	"Moving"	7.75
"Batch19_DGRP"	"CS"	16	0.719753086419753	27	"Moving"	8.25
"Batch19_DGRP"	"CS"	17	0.751851851851852	27	"Moving"	8.75
"Batch19_DGRP"	"CS"	18	0.783950617283951	27	"Moving"	9.25
"Batch19_DGRP"	"CS"	19	0.796296296296296	27	"Moving"	9.75
"Batch19_DGRP"	"CS"	20	0.78	27	"Moving"	10.25
"Batch19_DGRP"	"CS"	21	0.656543209876543	27	"Moving"	10.75
"Batch19_DGRP"	"CS"	22	0.420493827160494	27	"Moving"	11.25
"Batch19_DGRP"	"CS"	23	0.237777777777778	27	"Moving"	11.75
"Batch19_DGRP"	"CS"	24	0.154814814814815	27	"Moving"	12.25
"Batch19_DGRP"	"CS"	25	0.120246913580247	27	"Moving"	12.75
"Batch19_DGRP"	"CS"	26	0.118271604938272	27	"Moving"	13.25
"Batch19_DGRP"	"CS"	27	0.136296296296296	27	"Moving"	13.75
"Batch19_DGRP"	"CS"	28	0.139753086419753	27	"Moving"	14.25
"Batch19_DGRP"	"CS"	29	0.14	27	"Moving"	14.75
"Batch19_DGRP"	"CS"	30	0.151851851851852	27	"Moving"	15.25
"Batch19_DGRP"	"CS"	31	0.136296296296296	27	"Moving"	15.75
"Batch19_DGRP"	"CS"	32	0.154814814814815	27	"Moving"	16.25
"Batch19_DGRP"	"CS"	33	0.161481481481481	27	"Moving"	16.75
"Batch19_DGRP"	"CS"	34	0.192592592592593	27	"Moving"	17.25
"Batch19_DGRP"	"CS"	35	0.188148148148148	27	"Moving"	17.75
"Batch19_DGRP"	"CS"	36	0.207407407407407	27	"Moving"	18.25
"Batch19_DGRP"	"CS"	37	0.211111111111111	27	"Moving"	18.75
"Batch19_DGRP"	"CS"	38	0.220246913580247	27	"Moving"	19.25
"Batch19_DGRP"	"CS"	39	0.213333333333333	27	"Moving"	19.75
"Batch19_DGRP"	"CS"	40	0.22962962962963	27	"Moving"	20.25
"Batch19_DGRP"	"CS"	41	0.32	27	"Moving"	20.75
"Batch19_DGRP"	"CS"	42	0.400493827160494	27	"Moving"	21.25
"Batch19_DGRP"	"CS"	43	0.460987654320988	27	"Moving"	21.75
"Batch19_DGRP"	"CS"	44	0.552098765432099	27	"Moving"	22.25
"Batch19_DGRP"	"CS"	45	0.601975308641975	27	"Moving"	22.75
"Batch19_DGRP"	"CS"	46	0.420987654320988	27	"Moving"	23.25
"Batch19_DGRP"	"CS"	47	0.362222222222222	27	"Moving"	23.75
"Batch22_DGRP"	"CS"	0	0.479540229885058	29	"Moving"	0.25
"Batch22_DGRP"	"CS"	1	0.505747126436782	29	"Moving"	0.75
"Batch22_DGRP"	"CS"	2	0.455632183908046	29	"Moving"	1.25
"Batch22_DGRP"	"CS"	3	0.392183908045977	29	"Moving"	1.75
"Batch22_DGRP"	"CS"	4	0.392873563218391	29	"Moving"	2.25
"Batch22_DGRP"	"CS"	5	0.362988505747126	29	"Moving"	2.75
"Batch22_DGRP"	"CS"	6	0.323448275862069	29	"Moving"	3.25
"Batch22_DGRP"	"CS"	7	0.274942528735632	29	"Moving"	3.75
"Batch22_DGRP"	"CS"	8	0.268735632183908	29	"Moving"	4.25
"Batch22_DGRP"	"CS"	9	0.274252873563218	29	"Moving"	4.75
"Batch22_DGRP"	"CS"	10	0.254252873563218	29	"Moving"	5.25
"Batch22_DGRP"	"CS"	11	0.247879508521601	29	"Moving"	5.75
"Batch22_DGRP"	"CS"	12	0.282298850574713	29	"Moving"	6.25
"Batch22_DGRP"	"CS"	13	0.276091954022988	29	"Moving"	6.75
"Batch22_DGRP"	"CS"	14	0.656091954022989	29	"Moving"	7.25
"Batch22_DGRP"	"CS"	15	0.616781609195402	29	"Moving"	7.75
"Batch22_DGRP"	"CS"	16	0.68551724137931	29	"Moving"	8.25
"Batch22_DGRP"	"CS"	17	0.713103448275862	29	"Moving"	8.75
"Batch22_DGRP"	"CS"	18	0.729885057471264	29	"Moving"	9.25
"Batch22_DGRP"	"CS"	19	0.731494252873563	29	"Moving"	9.75
"Batch22_DGRP"	"CS"	20	0.62735632183908	29	"Moving"	10.25
"Batch22_DGRP"	"CS"	21	0.460689655172414	29	"Moving"	10.75
"Batch22_DGRP"	"CS"	22	0.268045977011494	29	"Moving"	11.25
"Batch22_DGRP"	"CS"	23	0.160229885057471	29	"Moving"	11.75
"Batch22_DGRP"	"CS"	24	0.114252873563218	29	"Moving"	12.25
"Batch22_DGRP"	"CS"	25	0.109885057471264	29	"Moving"	12.75
"Batch22_DGRP"	"CS"	26	0.12	29	"Moving"	13.25
"Batch22_DGRP"	"CS"	27	0.130114942528736	29	"Moving"	13.75
"Batch22_DGRP"	"CS"	28	0.145747126436782	29	"Moving"	14.25
"Batch22_DGRP"	"CS"	29	0.143908045977011	29	"Moving"	14.75
"Batch22_DGRP"	"CS"	30	0.146206896551724	29	"Moving"	15.25
"Batch22_DGRP"	"CS"	31	0.140975029726516	29	"Moving"	15.75
"Batch22_DGRP"	"CS"	32	0.157931034482759	29	"Moving"	16.25
"Batch22_DGRP"	"CS"	33	0.140689655172414	29	"Moving"	16.75
"Batch22_DGRP"	"CS"	34	0.153333333333333	29	"Moving"	17.25
"Batch22_DGRP"	"CS"	35	0.140459770114943	29	"Moving"	17.75
"Batch22_DGRP"	"CS"	36	0.155632183908046	29	"Moving"	18.25
"Batch22_DGRP"	"CS"	37	0.149885057471264	29	"Moving"	18.75
"Batch22_DGRP"	"CS"	38	0.159080459770115	29	"Moving"	19.25
"Batch22_DGRP"	"CS"	39	0.17448275862069	29	"Moving"	19.75
"Batch22_DGRP"	"CS"	40	0.165977011494253	29	"Moving"	20.25
"Batch22_DGRP"	"CS"	41	0.199770114942529	29	"Moving"	20.75
"Batch22_DGRP"	"CS"	42	0.294712643678161	29	"Moving"	21.25
"Batch22_DGRP"	"CS"	43	0.44183908045977	29	"Moving"	21.75
"Batch22_DGRP"	"CS"	44	0.560919540229885	29	"Moving"	22.25
"Batch22_DGRP"	"CS"	45	0.631264367816092	29	"Moving"	22.75
"Batch22_DGRP"	"CS"	46	0.502988505747126	29	"Moving"	23.25
"Batch22_DGRP"	"CS"	47	0.47816091954023	29	"Moving"	23.75
"Batch23_DGRP"	"CS"	0	0.354814814814815	27	"Moving"	0.25
"Batch23_DGRP"	"CS"	1	0.348641975308642	27	"Moving"	0.75
"Batch23_DGRP"	"CS"	2	0.34641975308642	27	"Moving"	1.25
"Batch23_DGRP"	"CS"	3	0.31283950617284	27	"Moving"	1.75
"Batch23_DGRP"	"CS"	4	0.315308641975309	27	"Moving"	2.25
"Batch23_DGRP"	"CS"	5	0.315061728395062	27	"Moving"	2.75
"Batch23_DGRP"	"CS"	6	0.315555555555556	27	"Moving"	3.25
"Batch23_DGRP"	"CS"	7	0.284691358024691	27	"Moving"	3.75
"Batch23_DGRP"	"CS"	8	0.278518518518519	27	"Moving"	4.25
"Batch23_DGRP"	"CS"	9	0.26320987654321	27	"Moving"	4.75
"Batch23_DGRP"	"CS"	10	0.273333333333333	27	"Moving"	5.25
"Batch23_DGRP"	"CS"	11	0.293086419753086	27	"Moving"	5.75
"Batch23_DGRP"	"CS"	12	0.28962962962963	27	"Moving"	6.25
"Batch23_DGRP"	"CS"	13	0.312592592592593	27	"Moving"	6.75
"Batch23_DGRP"	"CS"	14	0.658271604938272	27	"Moving"	7.25
"Batch23_DGRP"	"CS"	15	0.737037037037037	27	"Moving"	7.75
"Batch23_DGRP"	"CS"	16	0.737530864197531	27	"Moving"	8.25
"Batch23_DGRP"	"CS"	17	0.736543209876543	27	"Moving"	8.75
"Batch23_DGRP"	"CS"	18	0.734567901234568	27	"Moving"	9.25
"Batch23_DGRP"	"CS"	19	0.742222222222222	27	"Moving"	9.75
"Batch23_DGRP"	"CS"	20	0.733333333333333	27	"Moving"	10.25
"Batch23_DGRP"	"CS"	21	0.63358024691358	27	"Moving"	10.75
"Batch23_DGRP"	"CS"	22	0.462716049382716	27	"Moving"	11.25
"Batch23_DGRP"	"CS"	23	0.311111111111111	27	"Moving"	11.75
"Batch23_DGRP"	"CS"	24	0.214074074074074	27	"Moving"	12.25
"Batch23_DGRP"	"CS"	25	0.152098765432099	27	"Moving"	12.75
"Batch23_DGRP"	"CS"	26	0.154567901234568	27	"Moving"	13.25
"Batch23_DGRP"	"CS"	27	0.17358024691358	27	"Moving"	13.75
"Batch23_DGRP"	"CS"	28	0.174320987654321	27	"Moving"	14.25
"Batch23_DGRP"	"CS"	29	0.169876543209877	27	"Moving"	14.75
"Batch23_DGRP"	"CS"	30	0.176049382716049	27	"Moving"	15.25
"Batch23_DGRP"	"CS"	31	0.160246913580247	27	"Moving"	15.75
"Batch23_DGRP"	"CS"	32	0.186666666666667	27	"Moving"	16.25
"Batch23_DGRP"	"CS"	33	0.167901234567901	27	"Moving"	16.75
"Batch23_DGRP"	"CS"	34	0.196049382716049	27	"Moving"	17.25
"Batch23_DGRP"	"CS"	35	0.228888888888889	27	"Moving"	17.75
"Batch23_DGRP"	"CS"	36	0.234814814814815	27	"Moving"	18.25
"Batch23_DGRP"	"CS"	37	0.242469135802469	27	"Moving"	18.75
"Batch23_DGRP"	"CS"	38	0.26	27	"Moving"	19.25
"Batch23_DGRP"	"CS"	39	0.287407407407407	27	"Moving"	19.75
"Batch23_DGRP"	"CS"	40	0.306913580246914	27	"Moving"	20.25
"Batch23_DGRP"	"CS"	41	0.391111111111111	27	"Moving"	20.75
"Batch23_DGRP"	"CS"	42	0.450617283950617	27	"Moving"	21.25
"Batch23_DGRP"	"CS"	43	0.522222222222222	27	"Moving"	21.75
"Batch23_DGRP"	"CS"	44	0.584691358024691	27	"Moving"	22.25
"Batch23_DGRP"	"CS"	45	0.531851851851852	27	"Moving"	22.75
"Batch23_DGRP"	"CS"	46	0.433333333333333	27	"Moving"	23.25
"Batch23_DGRP"	"CS"	47	0.365925925925926	27	"Moving"	23.75
"Batch24_DGRP"	"CS"	0	0.347246376811594	23	"Moving"	0.25
"Batch24_DGRP"	"CS"	1	0.354782608695652	23	"Moving"	0.75
"Batch24_DGRP"	"CS"	2	0.308985507246377	23	"Moving"	1.25
"Batch24_DGRP"	"CS"	3	0.32	23	"Moving"	1.75
"Batch24_DGRP"	"CS"	4	0.258550724637681	23	"Moving"	2.25
"Batch24_DGRP"	"CS"	5	0.241449275362319	23	"Moving"	2.75
"Batch24_DGRP"	"CS"	6	0.248115942028986	23	"Moving"	3.25
"Batch24_DGRP"	"CS"	7	0.220579710144928	23	"Moving"	3.75
"Batch24_DGRP"	"CS"	8	0.228405797101449	23	"Moving"	4.25
"Batch24_DGRP"	"CS"	9	0.226376811594203	23	"Moving"	4.75
"Batch24_DGRP"	"CS"	10	0.225507246376812	23	"Moving"	5.25
"Batch24_DGRP"	"CS"	11	0.255652173913043	23	"Moving"	5.75
"Batch24_DGRP"	"CS"	12	0.28463768115942	23	"Moving"	6.25
"Batch24_DGRP"	"CS"	13	0.273623188405797	23	"Moving"	6.75
"Batch24_DGRP"	"CS"	14	0.551884057971015	23	"Moving"	7.25
"Batch24_DGRP"	"CS"	15	0.591304347826087	23	"Moving"	7.75
"Batch24_DGRP"	"CS"	16	0.625797101449275	23	"Moving"	8.25
"Batch24_DGRP"	"CS"	17	0.635072463768116	23	"Moving"	8.75
"Batch24_DGRP"	"CS"	18	0.702608695652174	23	"Moving"	9.25
"Batch24_DGRP"	"CS"	19	0.688405797101449	23	"Moving"	9.75
"Batch24_DGRP"	"CS"	20	0.632173913043478	23	"Moving"	10.25
"Batch24_DGRP"	"CS"	21	0.535942028985507	23	"Moving"	10.75
"Batch24_DGRP"	"CS"	22	0.348985507246377	23	"Moving"	11.25
"Batch24_DGRP"	"CS"	23	0.214492753623188	23	"Moving"	11.75
"Batch24_DGRP"	"CS"	24	0.114202898550725	23	"Moving"	12.25
"Batch24_DGRP"	"CS"	25	0.0649275362318841	23	"Moving"	12.75
"Batch24_DGRP"	"CS"	26	0.0510144927536232	23	"Moving"	13.25
"Batch24_DGRP"	"CS"	27	0.0472463768115942	23	"Moving"	13.75
"Batch24_DGRP"	"CS"	28	0.0426086956521739	23	"Moving"	14.25
"Batch24_DGRP"	"CS"	29	0.0466666666666667	23	"Moving"	14.75
"Batch24_DGRP"	"CS"	30	0.0515942028985507	23	"Moving"	15.25
"Batch24_DGRP"	"CS"	31	0.0591304347826087	23	"Moving"	15.75
"Batch24_DGRP"	"CS"	32	0.0582608695652174	23	"Moving"	16.25
"Batch24_DGRP"	"CS"	33	0.056231884057971	23	"Moving"	16.75
"Batch24_DGRP"	"CS"	34	0.0710144927536232	23	"Moving"	17.25
"Batch24_DGRP"	"CS"	35	0.092463768115942	23	"Moving"	17.75
"Batch24_DGRP"	"CS"	36	0.087536231884058	23	"Moving"	18.25
"Batch24_DGRP"	"CS"	37	0.0997101449275362	23	"Moving"	18.75
"Batch24_DGRP"	"CS"	38	0.101739130434783	23	"Moving"	19.25
"Batch24_DGRP"	"CS"	39	0.11536231884058	23	"Moving"	19.75
"Batch24_DGRP"	"CS"	40	0.123478260869565	23	"Moving"	20.25
"Batch24_DGRP"	"CS"	41	0.150724637681159	23	"Moving"	20.75
"Batch24_DGRP"	"CS"	42	0.205217391304348	23	"Moving"	21.25
"Batch24_DGRP"	"CS"	43	0.291594202898551	23	"Moving"	21.75
"Batch24_DGRP"	"CS"	44	0.417391304347826	23	"Moving"	22.25
"Batch24_DGRP"	"CS"	45	0.531594202898551	23	"Moving"	22.75
"Batch24_DGRP"	"CS"	46	0.459420289855073	23	"Moving"	23.25
"Batch24_DGRP"	"CS"	47	0.415652173913044	23	"Moving"	23.75
"Batch25_DGRP"	"CS"	0	0.299540229885058	29	"Moving"	0.25
"Batch25_DGRP"	"CS"	1	0.294252873563218	29	"Moving"	0.75
"Batch25_DGRP"	"CS"	2	0.28183908045977	29	"Moving"	1.25
"Batch25_DGRP"	"CS"	3	0.254022988505747	29	"Moving"	1.75
"Batch25_DGRP"	"CS"	4	0.246436781609195	29	"Moving"	2.25
"Batch25_DGRP"	"CS"	5	0.244827586206897	29	"Moving"	2.75
"Batch25_DGRP"	"CS"	6	0.206896551724138	29	"Moving"	3.25
"Batch25_DGRP"	"CS"	7	0.208045977011494	29	"Moving"	3.75
"Batch25_DGRP"	"CS"	8	0.188965517241379	29	"Moving"	4.25
"Batch25_DGRP"	"CS"	9	0.212873563218391	29	"Moving"	4.75
"Batch25_DGRP"	"CS"	10	0.214942528735632	29	"Moving"	5.25
"Batch25_DGRP"	"CS"	11	0.219540229885057	29	"Moving"	5.75
"Batch25_DGRP"	"CS"	12	0.239080459770115	29	"Moving"	6.25
"Batch25_DGRP"	"CS"	13	0.251724137931035	29	"Moving"	6.75
"Batch25_DGRP"	"CS"	14	0.504597701149425	29	"Moving"	7.25
"Batch25_DGRP"	"CS"	15	0.625747126436782	29	"Moving"	7.75
"Batch25_DGRP"	"CS"	16	0.706206896551724	29	"Moving"	8.25
"Batch25_DGRP"	"CS"	17	0.703448275862069	29	"Moving"	8.75
"Batch25_DGRP"	"CS"	18	0.71632183908046	29	"Moving"	9.25
"Batch25_DGRP"	"CS"	19	0.73264367816092	29	"Moving"	9.75
"Batch25_DGRP"	"CS"	20	0.670804597701149	29	"Moving"	10.25
"Batch25_DGRP"	"CS"	21	0.513563218390805	29	"Moving"	10.75
"Batch25_DGRP"	"CS"	22	0.363448275862069	29	"Moving"	11.25
"Batch25_DGRP"	"CS"	23	0.191264367816092	29	"Moving"	11.75
"Batch25_DGRP"	"CS"	24	0.104137931034483	29	"Moving"	12.25
"Batch25_DGRP"	"CS"	25	0.0836781609195402	29	"Moving"	12.75
"Batch25_DGRP"	"CS"	26	0.0751724137931035	29	"Moving"	13.25
"Batch25_DGRP"	"CS"	27	0.0593103448275862	29	"Moving"	13.75
"Batch25_DGRP"	"CS"	28	0.0588505747126437	29	"Moving"	14.25
"Batch25_DGRP"	"CS"	29	0.0462068965517241	29	"Moving"	14.75
"Batch25_DGRP"	"CS"	30	0.0381609195402299	29	"Moving"	15.25
"Batch25_DGRP"	"CS"	31	0.0540229885057471	29	"Moving"	15.75
"Batch25_DGRP"	"CS"	32	0.0475862068965517	29	"Moving"	16.25
"Batch25_DGRP"	"CS"	33	0.063448275862069	29	"Moving"	16.75
"Batch25_DGRP"	"CS"	34	0.06	29	"Moving"	17.25
"Batch25_DGRP"	"CS"	35	0.0733333333333333	29	"Moving"	17.75
"Batch25_DGRP"	"CS"	36	0.0793103448275862	29	"Moving"	18.25
"Batch25_DGRP"	"CS"	37	0.0868965517241379	29	"Moving"	18.75
"Batch25_DGRP"	"CS"	38	0.115632183908046	29	"Moving"	19.25
"Batch25_DGRP"	"CS"	39	0.115862068965517	29	"Moving"	19.75
"Batch25_DGRP"	"CS"	40	0.132413793103448	29	"Moving"	20.25
"Batch25_DGRP"	"CS"	41	0.175862068965517	29	"Moving"	20.75
"Batch25_DGRP"	"CS"	42	0.252183908045977	29	"Moving"	21.25
"Batch25_DGRP"	"CS"	43	0.337931034482759	29	"Moving"	21.75
"Batch25_DGRP"	"CS"	44	0.403218390804598	29	"Moving"	22.25
"Batch25_DGRP"	"CS"	45	0.437931034482759	29	"Moving"	22.75
"Batch25_DGRP"	"CS"	46	0.412413793103448	29	"Moving"	23.25
"Batch25_DGRP"	"CS"	47	0.33264367816092	29	"Moving"	23.75
"Batch26_DGRP"	"CS"	0	0.657634408602151	31	"Moving"	0.25
"Batch26_DGRP"	"CS"	1	0.645806451612903	31	"Moving"	0.75
"Batch26_DGRP"	"CS"	2	0.530967741935484	31	"Moving"	1.25
"Batch26_DGRP"	"CS"	3	0.480645161290323	31	"Moving"	1.75
"Batch26_DGRP"	"CS"	4	0.450322580645161	31	"Moving"	2.25
"Batch26_DGRP"	"CS"	5	0.453548387096774	31	"Moving"	2.75
"Batch26_DGRP"	"CS"	6	0.399784946236559	31	"Moving"	3.25
"Batch26_DGRP"	"CS"	7	0.391182795698925	31	"Moving"	3.75
"Batch26_DGRP"	"CS"	8	0.333978494623656	31	"Moving"	4.25
"Batch26_DGRP"	"CS"	9	0.299569892473118	31	"Moving"	4.75
"Batch26_DGRP"	"CS"	10	0.267311827956989	31	"Moving"	5.25
"Batch26_DGRP"	"CS"	11	0.263870967741936	31	"Moving"	5.75
"Batch26_DGRP"	"CS"	12	0.268172043010753	31	"Moving"	6.25
"Batch26_DGRP"	"CS"	13	0.247956989247312	31	"Moving"	6.75
"Batch26_DGRP"	"CS"	14	0.274623655913979	31	"Moving"	7.25
"Batch26_DGRP"	"CS"	15	0.276344086021505	31	"Moving"	7.75
"Batch26_DGRP"	"CS"	16	0.307741935483871	31	"Moving"	8.25
"Batch26_DGRP"	"CS"	17	0.335698924731183	31	"Moving"	8.75
"Batch26_DGRP"	"CS"	18	0.679139784946237	31	"Moving"	9.25
"Batch26_DGRP"	"CS"	19	0.74989247311828	31	"Moving"	9.75
"Batch26_DGRP"	"CS"	20	0.680645161290323	31	"Moving"	10.25
"Batch26_DGRP"	"CS"	21	0.601720430107527	31	"Moving"	10.75
"Batch26_DGRP"	"CS"	22	0.483225806451613	31	"Moving"	11.25
"Batch26_DGRP"	"CS"	23	0.321720430107527	31	"Moving"	11.75
"Batch26_DGRP"	"CS"	24	0.225376344086022	31	"Moving"	12.25
"Batch26_DGRP"	"CS"	25	0.162365591397849	31	"Moving"	12.75
"Batch26_DGRP"	"CS"	26	0.124731182795699	31	"Moving"	13.25
"Batch26_DGRP"	"CS"	27	0.11505376344086	31	"Moving"	13.75
"Batch26_DGRP"	"CS"	28	0.103010752688172	31	"Moving"	14.25
"Batch26_DGRP"	"CS"	29	0.11247311827957	31	"Moving"	14.75
"Batch26_DGRP"	"CS"	30	0.128172043010753	31	"Moving"	15.25
"Batch26_DGRP"	"CS"	31	0.113763440860215	31	"Moving"	15.75
"Batch26_DGRP"	"CS"	32	0.144516129032258	31	"Moving"	16.25
"Batch26_DGRP"	"CS"	33	0.155913978494624	31	"Moving"	16.75
"Batch26_DGRP"	"CS"	34	0.135913978494624	31	"Moving"	17.25
"Batch26_DGRP"	"CS"	35	0.156129032258065	31	"Moving"	17.75
"Batch26_DGRP"	"CS"	36	0.169032258064516	31	"Moving"	18.25
"Batch26_DGRP"	"CS"	37	0.193763440860215	31	"Moving"	18.75
"Batch26_DGRP"	"CS"	38	0.145376344086022	31	"Moving"	19.25
"Batch26_DGRP"	"CS"	39	0.140215053763441	31	"Moving"	19.75
"Batch26_DGRP"	"CS"	40	0.169677419354839	31	"Moving"	20.25
"Batch26_DGRP"	"CS"	41	0.167956989247312	31	"Moving"	20.75
"Batch26_DGRP"	"CS"	42	0.169032258064516	31	"Moving"	21.25
"Batch26_DGRP"	"CS"	43	0.198924731182796	31	"Moving"	21.75
"Batch26_DGRP"	"CS"	44	0.228817204301075	31	"Moving"	22.25
"Batch26_DGRP"	"CS"	45	0.299354838709677	31	"Moving"	22.75
"Batch26_DGRP"	"CS"	46	0.441935483870968	31	"Moving"	23.25
"Batch26_DGRP"	"CS"	47	0.589247311827957	31	"Moving"	23.75
"Batch27_DGRP"	"CS"	0	0.690114942528736	29	"Moving"	0.25
"Batch27_DGRP"	"CS"	1	0.680689655172414	29	"Moving"	0.75
"Batch27_DGRP"	"CS"	2	0.61632183908046	29	"Moving"	1.25
"Batch27_DGRP"	"CS"	3	0.525977011494253	29	"Moving"	1.75
"Batch27_DGRP"	"CS"	4	0.54367816091954	29	"Moving"	2.25
"Batch27_DGRP"	"CS"	5	0.525057471264368	29	"Moving"	2.75
"Batch27_DGRP"	"CS"	6	0.496551724137931	29	"Moving"	3.25
"Batch27_DGRP"	"CS"	7	0.488505747126437	29	"Moving"	3.75
"Batch27_DGRP"	"CS"	8	0.437471264367816	29	"Moving"	4.25
"Batch27_DGRP"	"CS"	9	0.407126436781609	29	"Moving"	4.75
"Batch27_DGRP"	"CS"	10	0.380229885057471	29	"Moving"	5.25
"Batch27_DGRP"	"CS"	11	0.413333333333333	29	"Moving"	5.75
"Batch27_DGRP"	"CS"	12	0.421379310344828	29	"Moving"	6.25
"Batch27_DGRP"	"CS"	13	0.380459770114943	29	"Moving"	6.75
"Batch27_DGRP"	"CS"	14	0.375402298850575	29	"Moving"	7.25
"Batch27_DGRP"	"CS"	15	0.37632183908046	29	"Moving"	7.75
"Batch27_DGRP"	"CS"	16	0.388045977011494	29	"Moving"	8.25
"Batch27_DGRP"	"CS"	17	0.407816091954023	29	"Moving"	8.75
"Batch27_DGRP"	"CS"	18	0.726206896551724	29	"Moving"	9.25
"Batch27_DGRP"	"CS"	19	0.74551724137931	29	"Moving"	9.75
"Batch27_DGRP"	"CS"	20	0.677011494252874	29	"Moving"	10.25
"Batch27_DGRP"	"CS"	21	0.575402298850575	29	"Moving"	10.75
"Batch27_DGRP"	"CS"	22	0.391954022988506	29	"Moving"	11.25
"Batch27_DGRP"	"CS"	23	0.263218390804598	29	"Moving"	11.75
"Batch27_DGRP"	"CS"	24	0.145057471264368	29	"Moving"	12.25
"Batch27_DGRP"	"CS"	25	0.150574712643678	29	"Moving"	12.75
"Batch27_DGRP"	"CS"	26	0.151494252873563	29	"Moving"	13.25
"Batch27_DGRP"	"CS"	27	0.175862068965517	29	"Moving"	13.75
"Batch27_DGRP"	"CS"	28	0.18183908045977	29	"Moving"	14.25
"Batch27_DGRP"	"CS"	29	0.206666666666667	29	"Moving"	14.75
"Batch27_DGRP"	"CS"	30	0.191034482758621	29	"Moving"	15.25
"Batch27_DGRP"	"CS"	31	0.210344827586207	29	"Moving"	15.75
"Batch27_DGRP"	"CS"	32	0.216551724137931	29	"Moving"	16.25
"Batch27_DGRP"	"CS"	33	0.191954022988506	29	"Moving"	16.75
"Batch27_DGRP"	"CS"	34	0.197241379310345	29	"Moving"	17.25
"Batch27_DGRP"	"CS"	35	0.217241379310345	29	"Moving"	17.75
"Batch27_DGRP"	"CS"	36	0.187816091954023	29	"Moving"	18.25
"Batch27_DGRP"	"CS"	37	0.209655172413793	29	"Moving"	18.75
"Batch27_DGRP"	"CS"	38	0.181379310344828	29	"Moving"	19.25
"Batch27_DGRP"	"CS"	39	0.171954022988506	29	"Moving"	19.75
"Batch27_DGRP"	"CS"	40	0.212873563218391	29	"Moving"	20.25
"Batch27_DGRP"	"CS"	41	0.181379310344828	29	"Moving"	20.75
"Batch27_DGRP"	"CS"	42	0.209885057471264	29	"Moving"	21.25
