Batch,file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Batch26_DGRP,Monitor31.txt,1,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,2,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,3,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,4,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,5,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,6,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,7,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,8,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,9,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,10,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,11,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,12,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,13,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,14,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
Batch26_DGRP,Monitor31.txt,15,OK,2026-03-21 09:00:00,2026-03-27 09:30:00,M,CS,21.5C,Winter,NA,08:12,M31
