27158	21 Mar 26	08:50:00	1	0	45	0	Ct	0	0	3	4	0	0	2	0	0	5	2	0	0	3	0	0	0	0	2	4	0	1	2	2	1	0	4	0	2	0	0	0	0	0
27159	21 Mar 26	08:51:00	1	0	45	0	Ct	0	0	3	4	0	0	1	0	0	2	2	1	0	1	0	0	0	0	0	6	1	1	3	2	1	0	5	2	1	0	2	0	0	0
27160	21 Mar 26	08:52:00	1	0	45	0	Ct	0	0	1	6	0	0	3	0	0	3	1	2	0	2	1	0	0	0	0	4	0	2	3	1	2	0	3	0	5	0	2	0	0	0
27161	21 Mar 26	08:53:00	1	0	45	0	Ct	0	0	2	6	0	3	2	0	0	5	2	3	0	0	2	0	0	0	0	1	0	0	2	0	0	0	2	2	0	0	1	0	0	1
27162	21 Mar 26	08:54:00	1	0	45	0	Ct	0	0	6	5	0	0	2	0	0	6	1	4	0	0	1	0	0	0	0	3	6	0	2	1	2	5	1	2	0	0	0	0	0	0
27163	21 Mar 26	08:55:00	1	0	45	0	Ct	0	0	2	4	0	0	1	0	1	3	0	4	0	0	1	0	0	0	0	1	6	0	3	3	0	0	4	0	1	0	0	0	0	0
27164	21 Mar 26	08:56:00	1	0	45	0	Ct	0	0	4	5	0	0	3	0	2	4	3	4	5	0	2	0	0	0	0	4	6	2	3	1	0	1	2	1	0	0	0	0	0	2
27165	21 Mar 26	08:57:00	1	0	45	0	Ct	0	0	2	6	0	0	1	0	0	4	0	4	2	0	2	0	0	0	0	1	5	2	3	2	1	0	2	2	1	0	0	0	0	2
27166	21 Mar 26	08:58:00	1	0	45	0	Ct	0	0	2	4	0	0	4	0	2	1	1	5	1	0	3	0	0	0	0	0	6	1	0	1	2	2	3	1	4	0	1	0	0	0
27167	21 Mar 26	08:59:00	1	0	45	0	Ct	0	0	2	5	0	0	2	0	2	2	8	5	0	0	2	0	0	0	0	3	5	0	0	2	1	0	1	1	0	0	0	0	0	2
27168	21 Mar 26	09:00:00	1	0	45	0	Ct	0	0	0	2	0	0	2	0	0	2	4	5	0	2	2	0	0	0	4	1	2	0	3	8	1	2	5	1	2	0	1	2	0	3
27169	21 Mar 26	09:01:00	1	0	45	0	Ct	0	0	4	4	0	0	0	0	0	3	1	4	0	0	3	0	0	0	0	4	2	0	3	1	2	4	2	1	0	0	4	0	0	4
27170	21 Mar 26	09:02:00	1	0	45	0	Ct	0	0	0	1	0	0	0	0	0	4	2	5	0	1	4	0	0	0	0	0	4	0	1	2	2	2	2	3	0	0	2	5	0	2
27171	21 Mar 26	09:03:00	1	0	45	0	Ct	0	0	2	3	0	0	3	0	0	4	2	0	0	0	2	0	0	0	0	0	6	0	5	0	2	3	1	0	1	0	1	6	0	5
27172	21 Mar 26	09:04:00	1	0	45	0	Ct	0	0	0	3	2	0	5	1	0	5	4	6	0	0	4	0	0	0	0	0	3	0	0	1	3	3	2	0	3	0	1	5	0	2
27173	21 Mar 26	09:05:00	1	0	45	0	Ct	0	0	1	2	3	1	1	0	0	3	0	6	0	0	3	0	0	0	0	1	4	0	2	1	0	0	2	0	1	0	0	5	0	20
27174	21 Mar 26	09:06:00	1	0	45	0	Ct	0	0	4	3	1	1	3	0	0	1	0	3	0	0	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	4	0	3
27175	21 Mar 26	09:07:00	1	0	45	0	Ct	0	0	0	2	0	0	3	0	0	4	1	5	1	0	2	0	0	0	0	3	0	3	1	1	1	2	2	1	0	5	0	2	1	4
27176	21 Mar 26	09:08:00	1	0	45	0	Ct	0	0	5	0	0	0	2	4	0	2	2	4	0	0	3	0	0	0	0	0	0	2	4	1	2	0	1	2	0	1	0	4	4	3
27177	21 Mar 26	09:09:00	1	0	45	0	Ct	0	0	2	2	2	0	4	5	0	3	3	4	0	0	2	0	0	1	0	7	2	2	0	5	1	3	3	2	2	7	0	5	4	4
27178	21 Mar 26	09:10:00	1	0	45	0	Ct	0	0	2	2	1	0	1	7	0	3	0	4	2	1	2	0	0	0	0	0	3	4	1	4	2	0	3	0	2	1	0	5	0	4
27179	21 Mar 26	09:11:00	1	0	45	0	Ct	0	0	3	1	0	3	2	5	0	2	2	4	3	36	2	0	0	0	0	1	1	0	4	3	4	5	3	0	0	3	3	3	0	3
27180	21 Mar 26	09:12:00	1	0	45	0	Ct	0	0	1	2	0	0	0	6	0	1	0	4	0	14	3	0	0	2	0	0	1	0	4	1	4	2	3	4	0	6	0	2	1	4
27181	21 Mar 26	09:13:00	1	0	45	0	Ct	0	0	1	2	0	0	0	6	1	4	1	4	0	6	1	0	0	3	0	2	1	0	1	4	1	3	5	3	0	0	2	5	1	1
