Batch,file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Batch6_DGRP,Monitor7.txt,1,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,2,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,3,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,4,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,5,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,6,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,7,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,8,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,9,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,10,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,11,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,12,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,13,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,14,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,15,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,16,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,17,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,18,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,19,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
Batch6_DGRP,Monitor7.txt,20,OK,2025-08-30 10:00:00,2025-09-05 10:20:00,M,CS,21.5C,Winter,NA,08:12,M7
