37238	28 Mar 26	08:50:00	1	0	34	0	Ct	0	0	4	1	5	2	0	4	2	3	0	2	1	1	5	4	3	2	0	0	1	0	2	3	3	1	0	0	3	2	2	0	5	5
37239	28 Mar 26	08:51:00	1	0	34	0	Ct	0	0	2	3	5	3	0	4	2	1	2	2	0	1	3	4	2	4	0	4	3	0	3	3	1	1	0	0	2	1	0	0	2	2
37240	28 Mar 26	08:52:00	1	0	34	0	Ct	0	0	3	0	6	2	0	3	1	0	5	1	0	1	2	1	2	4	0	1	4	0	2	3	2	1	0	2	5	0	3	0	3	4
37241	28 Mar 26	08:53:00	1	0	34	0	Ct	0	0	3	1	2	0	0	3	0	1	0	2	0	1	3	3	3	3	0	0	3	4	1	3	2	2	0	1	2	1	2	0	5	2
37242	28 Mar 26	08:54:00	1	0	34	0	Ct	0	0	0	2	2	3	0	3	0	5	1	1	0	0	2	2	2	5	0	1	4	1	1	2	3	1	2	2	3	2	2	0	0	3
37243	28 Mar 26	08:55:00	1	0	34	0	Ct	0	0	2	0	2	1	0	3	2	3	1	1	0	0	0	3	2	2	1	2	1	0	2	3	2	2	2	4	3	1	2	0	3	4
37244	28 Mar 26	08:56:00	1	0	34	0	Ct	0	0	3	2	2	2	0	2	2	1	4	2	0	1	2	3	2	2	0	2	3	1	0	3	2	1	5	0	2	3	1	0	4	3
37245	28 Mar 26	08:57:00	1	0	34	0	Ct	0	0	3	1	3	1	0	2	2	0	1	1	4	1	3	0	2	1	1	2	0	9	1	1	2	1	2	0	2	1	0	0	7	5
37246	28 Mar 26	08:58:00	1	0	34	0	Ct	0	0	1	3	2	3	0	3	3	0	3	3	7	0	2	0	4	2	0	2	0	4	2	1	1	1	3	1	0	2	2	0	4	3
37247	28 Mar 26	08:59:00	1	0	34	0	Ct	0	0	1	1	1	2	0	2	3	0	3	2	0	0	2	2	2	3	0	2	1	0	2	2	3	2	2	1	2	1	20	0	4	2
37248	28 Mar 26	09:00:00	1	0	34	0	Ct	0	0	7	1	7	3	0	2	1	0	1	0	4	0	2	2	3	1	0	3	2	5	1	1	1	2	5	1	0	2	2	0	5	3
37249	28 Mar 26	09:01:00	1	0	34	0	Ct	0	0	2	0	4	2	0	1	2	0	1	2	0	0	2	1	2	3	1	2	6	0	2	4	3	2	3	6	2	1	1	0	4	2
37250	28 Mar 26	09:02:00	1	0	34	0	Ct	0	0	5	2	0	3	0	3	2	0	4	1	0	0	2	0	1	3	1	2	1	6	1	2	3	0	1	4	0	2	0	0	8	4
37251	28 Mar 26	09:03:00	1	0	34	0	Ct	0	0	4	1	3	0	0	2	1	0	1	2	0	0	3	1	0	3	0	1	3	6	1	3	4	0	4	1	0	1	0	0	4	5
37252	28 Mar 26	09:04:00	1	0	34	0	Ct	0	0	2	1	1	2	0	2	1	0	2	1	0	0	2	0	6	2	0	1	2	2	1	3	4	1	2	0	1	1	0	0	4	2
37253	28 Mar 26	09:05:00	1	0	34	0	Ct	0	0	3	0	1	2	0	2	0	0	2	2	0	3	4	3	2	4	0	3	1	3	2	3	1	0	2	0	1	4	0	0	5	3
37254	28 Mar 26	09:06:00	1	0	34	0	Ct	0	0	1	0	0	2	0	7	2	0	1	0	0	0	2	1	1	2	0	1	2	3	2	2	0	2	1	0	0	2	0	0	1	2
37255	28 Mar 26	09:07:00	1	0	34	0	Ct	0	0	3	1	0	1	0	4	1	0	4	2	0	0	2	1	1	4	0	1	0	3	1	2	2	2	2	2	0	1	1	0	1	1
37256	28 Mar 26	09:08:00	1	0	34	0	Ct	0	0	1	1	0	2	0	2	2	0	0	1	1	0	2	1	2	2	0	3	0	0	2	3	1	1	2	9	1	1	1	0	5	0
37257	28 Mar 26	09:09:00	1	0	34	0	Ct	0	0	2	1	1	6	0	1	4	0	1	2	0	1	1	1	2	4	0	1	2	6	3	3	3	2	1	4	2	2	2	0	2	3
37258	28 Mar 26	09:10:00	1	0	34	0	Ct	0	0	3	1	0	0	0	3	2	0	1	3	0	2	3	0	2	3	0	1	0	0	0	3	1	1	1	2	2	3	0	0	1	3
37259	28 Mar 26	09:11:00	1	0	34	0	Ct	0	0	2	2	0	1	0	3	3	0	2	2	0	6	2	2	2	3	0	1	5	0	1	4	0	0	3	0	2	0	0	0	4	4
37260	28 Mar 26	09:12:00	1	0	34	0	Ct	0	0	1	1	0	3	0	4	3	0	2	2	0	0	0	1	1	3	0	0	2	6	1	1	2	1	1	2	1	2	0	0	3	2
37261	28 Mar 26	09:13:00	1	0	34	0	Ct	0	0	3	1	0	2	0	2	3	0	1	0	1	0	3	1	5	3	0	1	1	0	2	1	3	3	3	0	0	2	0	0	3	3
37262	28 Mar 26	09:14:00	1	0	34	0	Ct	0	0	3	2	0	0	0	3	3	0	2	0	2	1	0	1	2	2	0	2	4	0	0	4	6	2	0	3	1	2	0	0	5	4
37263	28 Mar 26	09:15:00	1	0	34	0	Ct	0	0	2	2	1	0	0	2	2	0	0	1	1	0	1	3	2	1	0	1	2	0	0	2	4	1	2	0	2	0	1	0	7	0
37264	28 Mar 26	09:16:00	1	0	34	0	Ct	0	0	2	1	2	3	0	2	3	0	0	1	2	1	2	2	0	2	0	2	0	0	1	3	5	3	2	4	3	2	1	0	4	0
37265	28 Mar 26	09:17:00	1	0	34	0	Ct	0	0	4	2	2	2	0	3	2	0	2	1	0	7	0	2	2	5	0	1	1	0	1	3	2	1	1	1	2	5	1	0	5	3
37266	28 Mar 26	09:18:00	1	0	34	0	Ct	0	0	5	1	1	3	0	3	2	0	2	2	0	6	2	3	2	5	0	2	3	3	2	1	4	1	2	1	4	1	0	0	2	3
37267	28 Mar 26	09:19:00	1	0	34	0	Ct	0	0	4	0	4	3	0	1	4	0	1	1	2	1	2	2	2	2	0	1	0	6	2	1	2	0	0	2	1	0	1	0	2	3
37268	28 Mar 26	09:20:00	1	0	34	0	Ct	0	0	2	0	0	1	0	2	2	0	0	3	0	0	2	1	2	2	0	2	1	0	0	3	2	1	2	0	3	0	2	0	4	4
37269	28 Mar 26	09:21:00	1	0	34	0	Ct	0	0	4	0	3	2	0	2	1	0	2	0	0	1	3	1	2	4	0	1	4	16	2	3	4	1	1	0	3	2	1	0	3	4
37270	28 Mar 26	09:22:00	1	0	34	0	Ct	0	0	3	1	5	2	0	3	2	0	1	0	0	1	2	6	2	3	0	2	0	6	2	2	3	2	2	0	3	1	2	0	4	3
37271	28 Mar 26	09:23:00	1	0	34	0	Ct	0	0	3	1	6	2	0	3	3	0	0	2	0	4	2	1	3	5	0	2	1	0	2	3	2	1	6	2	1	1	0	0	4	2
37272	28 Mar 26	09:24:00	1	0	34	0	Ct	0	0	3	1	0	3	0	2	2	0	1	0	0	1	2	1	3	2	0	5	0	0	0	4	3	2	2	0	2	1	0	0	3	3
37273	28 Mar 26	09:25:00	1	0	34	0	Ct	0	0	2	1	0	2	0	4	3	0	0	1	0	0	2	0	3	3	0	2	1	4	2	3	3	3	2	0	1	2	0	0	5	3
37274	28 Mar 26	09:26:00	1	0	34	0	Ct	0	0	2	1	0	2	0	1	1	0	4	3	0	3	3	2	2	2	0	2	1	0	2	2	2	2	3	1	1	4	3	0	3	3
37275	28 Mar 26	09:27:00	1	0	34	0	Ct	0	0	1	1	0	2	0	4	3	0	0	1	0	3	5	1	3	6	0	1	6	3	1	3	3	3	3	0	2	3	0	0	2	4
37276	28 Mar 26	09:28:00	1	0	34	0	Ct	0	0	2	1	1	2	0	4	5	0	2	1	0	4	0	3	0	3	0	3	0	0	1	3	3	1	1	1	1	3	0	0	2	4
37277	28 Mar 26	09:29:00	1	0	34	0	Ct	0	0	4	0	4	1	0	2	0	2	2	1	0	0	1	2	1	6	0	1	2	0	2	3	0	2	2	1	2	2	6	0	5	0
37278	28 Mar 26	09:30:00	1	0	34	0	Ct	0	0	1	2	2	3	0	1	3	1	0	2	0	3	2	2	0	3	3	2	0	0	2	3	1	1	4	3	8	2	2	0	4	3
37279	28 Mar 26	09:31:00	1	0	34	0	Ct	0	0	3	1	1	2	0	2	1	0	1	1	0	1	4	2	2	3	0	1	2	0	0	1	2	3	5	4	1	3	2	0	3	4
37280	28 Mar 26	09:32:00	1	0	34	0	Ct	0	0	2	0	1	0	0	1	1	0	3	2	0	0	0	5	2	3	1	1	0	0	3	1	3	0	1	3	4	1	1	0	5	4
37281	28 Mar 26	09:33:00	1	0	34	0	Ct	0	0	3	1	1	0	0	3	1	0	1	3	0	2	0	0	1	3	0	2	3	7	2	2	3	2	1	1	0	1	6	0	4	3
