Batch,file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Batch19_DGRP,Monitor23.txt,1,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,2,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,3,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,4,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,5,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,6,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,7,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,8,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,9,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,10,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,11,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,12,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,13,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,14,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,15,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,16,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,17,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,18,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,19,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,20,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,21,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,22,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,23,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,24,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,25,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,26,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,27,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,28,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,29,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,30,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,31,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor23.txt,32,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,CS,21.5C,Winter,NA,08:12,M23
Batch19_DGRP,Monitor24.txt,1,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,2,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,3,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,4,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,5,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,6,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,7,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,8,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,9,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,10,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,11,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,12,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,13,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,14,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,15,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,16,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,17,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,18,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,19,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,20,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,21,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,22,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,23,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,24,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,25,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,26,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,27,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,28,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,29,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,30,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,31,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor24.txt,32,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP354,21.5C,Winter,NA,08:12,M24
Batch19_DGRP,Monitor25.txt,1,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,2,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,3,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,4,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,5,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,6,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,7,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,8,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,9,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,10,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,11,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,12,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,13,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,14,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,15,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,16,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,17,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,18,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,19,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,20,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,21,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,22,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,23,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,24,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,25,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,26,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,27,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,28,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,29,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,30,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,31,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor25.txt,32,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP355,21.5C,Winter,NA,08:12,M25
Batch19_DGRP,Monitor26.txt,1,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,2,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,3,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,4,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,5,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,6,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,7,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,8,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,9,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,10,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,11,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,12,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,13,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,14,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,15,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,16,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,17,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,18,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,19,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,20,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,21,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,22,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,23,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,24,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,25,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,26,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,27,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,28,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,29,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,30,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,31,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor26.txt,32,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP356,21.5C,Winter,NA,08:12,M26
Batch19_DGRP,Monitor27.txt,1,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP359,21.5C,Winter,NA,08:12,M27
Batch19_DGRP,Monitor27.txt,2,OK,2025-12-13 10:00:00,2025-12-19 10:30:00,M,DGRP359,21.5C,Winter,NA,08:12,M27
