"id","region_id","experiment_id","start_datetime","stop_datetime","status","Sex","Genotype","Temperature","Treatment","Environment","Light","monitor","Batch","Sleep_Fraction_All","Sleep_Time_All","Sleep_Fraction_L","Sleep_Time_L","Sleep_Fraction_D","Sleep_Time_D","Day1_latency","Day1_first_bout_length","Day1_latency_to_longest_bout","Day1_Sleep_Fraction_All","Day1_Sleep_Time_All","Day1_Sleep_Fraction_L","Day1_Sleep_Time_L","Day1_Sleep_Fraction_D","Day1_Sleep_Time_D","Day2_latency","Day2_first_bout_length","Day2_latency_to_longest_bout","Day2_Sleep_Fraction_All","Day2_Sleep_Time_All","Day2_Sleep_Fraction_L","Day2_Sleep_Time_L","Day2_Sleep_Fraction_D","Day2_Sleep_Time_D","Day3_latency","Day3_first_bout_length","Day3_latency_to_longest_bout","Day3_Sleep_Fraction_All","Day3_Sleep_Time_All","Day3_Sleep_Fraction_L","Day3_Sleep_Time_L","Day3_Sleep_Fraction_D","Day3_Sleep_Time_D","Day4_latency","Day4_first_bout_length","Day4_latency_to_longest_bout","Day4_Sleep_Fraction_All","Day4_Sleep_Time_All","Day4_Sleep_Fraction_L","Day4_Sleep_Time_L","Day4_Sleep_Fraction_D","Day4_Sleep_Time_D","Day5_latency","Day5_first_bout_length","Day5_latency_to_longest_bout","Day5_Sleep_Fraction_All","Day5_Sleep_Time_All","Day5_Sleep_Fraction_L","Day5_Sleep_Time_L","Day5_Sleep_Fraction_D","Day5_Sleep_Time_D","Day6_latency","Day6_first_bout_length","Day6_latency_to_longest_bout","Day6_Sleep_Fraction_All","Day6_Sleep_Time_All","Day6_Sleep_Fraction_L","Day6_Sleep_Time_L","Day6_Sleep_Fraction_D","Day6_Sleep_Time_D","n_Bouts_L","mean_Bout_Length_L","n_Bouts_D","mean_Bout_Length_D"
"2025-11-22 10:00:00|Monitor25.txt|01",1,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.599699108899433,863.566716815183,0.565428670600486,271.405761888233,0.616840277777778,592.166666666667,120,960,49680,0.600277585010409,864.39972241499,0.746361746361746,358.253638253638,0.527083333333333,506,6120,480,41880,0.607217210270645,874.392782789729,0.592515592515593,284.407484407484,0.614583333333333,590,6480,720,39960,0.641915336571825,924.358084663428,0.681912681912682,327.318087318087,0.621875,597,1800,300,39960,0.539902845246357,777.460097154754,0.363825363825364,174.636174636175,0.628125,603,960,300,40740,0.607911172796669,875.392088827203,0.652806652806653,313.347193347193,0.585416666666667,562,420,420,37560,0.601665510062457,866.398334489938,0.357588357588358,171.642411642412,0.723958333333333,695,19.8333333333333,27.453781512605,16.3333333333333,53.8163265306122
"2025-11-22 10:00:00|Monitor25.txt|03",3,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.703390811248698,1012.88276819813,0.732384588684485,351.544602568553,0.688888888888889,661.333333333333,0,1020,43200,0.692574600971548,997.307425399029,0.756756756756757,363.243243243243,0.660416666666667,634,180,300,42300,0.705065926439972,1015.29493407356,0.802494802494803,385.197505197505,0.65625,630,360,540,72360,0.667591950034698,961.332408049965,0.814968814968815,391.185031185031,0.59375,570,360,360,42240,0.619014573213047,891.380985426787,0.555093555093555,266.444906444906,0.651041666666667,625,1080,1560,39060,0.749479528105482,1079.25052047189,0.823284823284823,395.176715176715,0.7125,684,1380,1200,38220,0.786259541984733,1132.21374045802,0.64033264033264,307.359667359667,0.859375,825,23.3333333333333,24.0357142857143,28.5,29.6549707602339
"2025-11-22 10:00:00|Monitor25.txt|04",4,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.389885429927092,561.435019095012,0.430753210690732,206.761541131552,0.369444444444444,354.666666666667,1020,660,69900,0.366412213740458,527.63358778626,0.440748440748441,211.559251559252,0.329166666666667,316,120,540,16500,0.382373351839001,550.617626648161,0.644490644490645,309.355509355509,0.251041666666667,241,1200,420,83820,0.309507286606523,445.690492713393,0.397089397089397,190.602910602911,0.265625,255,600,1440,44580,0.375433726578765,540.624566273421,0.378378378378378,181.621621621622,0.373958333333333,359,480,780,43380,0.376127689104788,541.623872310895,0.253638253638254,121.746361746362,0.4375,420,2760,300,41100,0.530187369882026,763.469812630118,0.471933471933472,226.528066528067,0.559375,537,29.1666666666667,21.7371428571429,37.6666666666667,20.6283185840708
"2025-11-22 10:00:00|Monitor25.txt|07",7,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.76472630482583,1101.2058789492,0.734467198889275,352.544255466852,0.779861111111111,748.666666666667,0,1800,40800,0.739764052741152,1065.26023594726,0.798336798336798,383.201663201663,0.710416666666667,682,2100,360,56040,0.780013879250521,1123.21998612075,0.771309771309771,370.22869022869,0.784375,753,1920,1140,50280,0.680083275503123,979.319916724497,0.69022869022869,331.309771309771,0.675,648,180,300,38280,0.715475364330326,1030.28452463567,0.673596673596674,323.326403326403,0.736458333333333,707,840,3900,46980,0.788341429562804,1135.21165857044,0.750519750519751,360.24948024948,0.807291666666667,775,900,1380,33660,0.88410825815406,1273.11589174185,0.721413721413721,346.278586278586,0.965625,927,26,17.8269230769231,35,26.8714285714286
"2025-11-22 10:00:00|Monitor25.txt|08",8,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.733595648651776,1056.37773405856,0.766053453661923,367.705657757723,0.717361111111111,688.666666666667,1140,600,39540,0.655794587092297,944.344205412908,0.750519750519751,360.24948024948,0.608333333333333,584,1080,300,57900,0.70853573907009,1020.29146426093,0.77962577962578,374.220374220374,0.672916666666667,646,480,540,39240,0.772380291464261,1112.22761970854,0.85031185031185,408.149688149688,0.733333333333333,704,960,300,55020,0.725190839694657,1044.27480916031,0.634095634095634,304.365904365904,0.770833333333333,740,360,3840,34920,0.759888965995836,1094.240111034,0.860706860706861,413.139293139293,0.709375,681,1560,300,43260,0.780707841776544,1124.21929215822,0.723492723492724,347.276507276507,0.809375,777,29.3333333333333,16.4204545454545,21.5,42.9147286821705
"2025-11-22 10:00:00|Monitor25.txt|09",9,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.428885545654438,617.595185742391,0.451232211037834,216.59146129816,0.417708333333333,401,120,420,43320,0.380985426786954,548.619014573213,0.432432432432432,207.567567567568,0.355208333333333,341,720,300,50760,0.501040943789035,721.498959056211,0.617463617463617,296.382536382536,0.442708333333333,425,6420,300,46980,0.43442054129077,625.565579458709,0.380457380457381,182.619542619543,0.461458333333333,443,420,300,44220,0.394864677307425,568.605135322693,0.41995841995842,201.580041580042,0.382291666666667,367,600,600,47040,0.401804302567661,578.598195697432,0.440748440748441,211.559251559252,0.382291666666667,367,60,480,44700,0.45940319222762,661.540596807773,0.413721413721414,198.586278586279,0.482291666666667,463,32.1666666666667,20.020725388601,25.3333333333333,30.2763157894737
"2025-11-22 10:00:00|Monitor25.txt|10",10,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.679319523203333,978.220113412799,0.572717806317251,274.904547032281,0.732638888888889,703.333333333333,1860,780,55980,0.666897987508675,960.333102012491,0.61954261954262,297.380457380457,0.690625,663,1020,300,47880,0.596113809854268,858.403886190146,0.463617463617464,222.536382536383,0.6625,636,2100,360,67380,0.684247050659264,985.315752949341,0.534303534303534,256.465696465697,0.759375,729,2220,300,41040,0.659264399722415,949.340735600278,0.451143451143451,216.548856548857,0.763541666666667,733,1080,1080,40680,0.763358778625954,1099.23664122137,0.696465696465697,334.303534303534,0.796875,765,1440,720,41580,0.705065926439972,1015.29493407356,0.66943866943867,321.330561330561,0.722916666666667,694,30,18.9166666666667,18.3333333333333,46.4454545454546
"2025-11-22 10:00:00|Monitor25.txt|11",11,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.826871889827566,1190.6955213517,0.883026726830962,423.852828878862,0.798784722222222,766.833333333333,0,540,14400,0.782789729354615,1127.21721027065,0.896049896049896,430.10395010395,0.726041666666667,697,780,480,41520,0.820263705759889,1181.17973629424,0.88981288981289,427.110187110187,0.785416666666667,754,2040,1080,39540,0.823039555863984,1185.17696044414,0.877338877338877,421.122661122661,0.795833333333333,764,1080,1800,40320,0.85704371963914,1234.14295628036,0.879417879417879,422.120582120582,0.845833333333333,812,960,780,47220,0.821651630811936,1183.17834836919,0.860706860706861,413.139293139293,0.802083333333333,770,1440,780,42720,0.85704371963914,1234.14295628036,0.896049896049896,430.10395010395,0.8375,804,17.6666666666667,25.3962264150943,39.1666666666667,23.931914893617
"2025-11-22 10:00:00|Monitor25.txt|12",12,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.615322300659646,886.06411294989,0.661228740020826,317.389795209997,0.592361111111111,568.666666666667,0,300,50160,0.675225537820958,972.324774462179,0.77962577962578,374.220374220374,0.622916666666667,598,1860,420,46980,0.595419847328244,857.404580152672,0.638253638253638,306.361746361746,0.573958333333333,551,300,1320,49560,0.639833448993754,921.360166551006,0.636174636174636,305.363825363825,0.641666666666667,616,540,420,65580,0.559333795975017,805.440666204025,0.667359667359667,320.33264033264,0.505208333333333,485,1140,660,64440,0.587092297015961,845.412907702984,0.665280665280665,319.334719334719,0.547916666666667,526,60,300,44100,0.635669673837613,915.364330326162,0.582120582120582,279.417879417879,0.6625,636,29.5,20.7570621468927,34,23.1470588235294
"2025-11-22 10:00:00|Monitor25.txt|14",14,"2025-11-22 10:00:00|Monitor25.txt",2025-11-22T10:00:00Z,2025-11-28T10:30:00Z,"OK","M","CS","21.5C","Winter","NA","08:12","M25","Batch16_DGRP",0.572503182502025,824.404582802916,0.536272127733426,257.410621312044,0.590625,567,600,300,46740,0.542678695350451,781.45732130465,0.507276507276507,243.492723492724,0.560416666666667,538,780,420,45600,0.483691880638446,696.516308119362,0.455301455301455,218.544698544699,0.497916666666667,478,1380,660,59280,0.437196391394865,629.562803608605,0.397089397089397,190.602910602911,0.457291666666667,439,540,360,66060,0.48646773074254,700.513532269257,0.424116424116424,203.575883575884,0.517708333333333,497,1740,300,47520,0.678001387925052,976.321998612075,0.623700623700624,299.376299376299,0.705208333333333,677,660,360,41100,0.806384455239417,1161.19361554476,0.808731808731809,388.191268191268,0.805208333333333,773,32.3333333333333,14.3144329896907,50.1666666666667,18.4019933554817
