Batch,file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Batch25_DGRP,Monitor39.txt,1,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,2,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,3,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,4,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,5,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,6,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,7,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,8,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,9,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,10,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,11,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,12,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,13,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,14,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,15,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,16,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,17,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,18,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
Batch25_DGRP,Monitor39.txt,19,OK,2026-02-14 10:00:00,2026-02-20 10:30:00,M,CS,21.5C,Winter,NA,08:12,M39
