Batch,file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Batch24_DGRP,Monitor37.txt,1,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,2,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,3,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,4,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,5,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,6,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,7,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,8,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,9,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,10,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,11,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,12,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,13,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,14,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,15,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,16,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,17,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,18,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,19,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,20,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,21,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,22,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,23,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,24,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
Batch24_DGRP,Monitor37.txt,25,OK,2026-02-07 10:00:00,2026-02-13 10:30:00,M,CS,21.5C,Winter,NA,08:12,M37
