"id","region_id","experiment_id","start_datetime","stop_datetime","status","Sex","Genotype","Temperature","Treatment","Environment","Light","monitor","Batch","Sleep_Fraction_All","Sleep_Time_All","Sleep_Fraction_L","Sleep_Time_L","Sleep_Fraction_D","Sleep_Time_D","Day1_latency","Day1_first_bout_length","Day1_latency_to_longest_bout","Day1_Sleep_Fraction_All","Day1_Sleep_Time_All","Day1_Sleep_Fraction_L","Day1_Sleep_Time_L","Day1_Sleep_Fraction_D","Day1_Sleep_Time_D","Day2_latency","Day2_first_bout_length","Day2_latency_to_longest_bout","Day2_Sleep_Fraction_All","Day2_Sleep_Time_All","Day2_Sleep_Fraction_L","Day2_Sleep_Time_L","Day2_Sleep_Fraction_D","Day2_Sleep_Time_D","Day3_latency","Day3_first_bout_length","Day3_latency_to_longest_bout","Day3_Sleep_Fraction_All","Day3_Sleep_Time_All","Day3_Sleep_Fraction_L","Day3_Sleep_Time_L","Day3_Sleep_Fraction_D","Day3_Sleep_Time_D","Day4_latency","Day4_first_bout_length","Day4_latency_to_longest_bout","Day4_Sleep_Fraction_All","Day4_Sleep_Time_All","Day4_Sleep_Fraction_L","Day4_Sleep_Time_L","Day4_Sleep_Fraction_D","Day4_Sleep_Time_D","Day5_latency","Day5_first_bout_length","Day5_latency_to_longest_bout","Day5_Sleep_Fraction_All","Day5_Sleep_Time_All","Day5_Sleep_Fraction_L","Day5_Sleep_Time_L","Day5_Sleep_Fraction_D","Day5_Sleep_Time_D","Day6_latency","Day6_first_bout_length","Day6_latency_to_longest_bout","Day6_Sleep_Fraction_All","Day6_Sleep_Time_All","Day6_Sleep_Fraction_L","Day6_Sleep_Time_L","Day6_Sleep_Fraction_D","Day6_Sleep_Time_D","n_Bouts_L","mean_Bout_Length_L","n_Bouts_D","mean_Bout_Length_D"
"2025-09-06 10:00:00|Monitor10.txt|01",1,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.652355051498669,939.391274158084,0.774383894481083,371.70426935092,0.591319444444444,567.666666666667,960,2280,6540,0.742539902845246,1069.25746009715,0.910602910602911,437.089397089397,0.658333333333333,632,1080,1020,48480,0.649548924358085,935.350451075642,0.760914760914761,365.239085239085,0.59375,570,960,1380,12180,0.640527411519778,922.35947258848,0.781704781704782,375.218295218295,0.569791666666667,547,600,2580,3360,0.67175572519084,967.328244274809,0.746361746361746,358.253638253638,0.634375,609,420,2760,10680,0.604441360166551,870.395558639834,0.731808731808732,351.268191268191,0.540625,519,420,6780,420,0.603053435114504,868.396946564886,0.706860706860707,339.293139293139,0.551041666666667,529,22.5,20.7037037037037,45,20.4481481481481
"2025-09-06 10:00:00|Monitor10.txt|02",2,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.639277861358639,920.56012035644,0.616105518917043,295.730649080181,0.650868055555556,624.833333333333,0,720,3600,0.746703678001388,1075.253296322,0.735966735966736,353.264033264033,0.752083333333333,722,3060,2940,3060,0.620402498265094,893.379597501735,0.659043659043659,316.340956340956,0.601041666666667,577,3660,300,14700,0.580846634281749,836.419153365718,0.546777546777547,262.453222453222,0.597916666666667,574,900,300,6420,0.642609299097849,925.357390700902,0.621621621621622,298.378378378378,0.653125,627,2040,480,11460,0.60999306037474,878.390006939625,0.540540540540541,259.459459459459,0.644791666666667,619,480,480,10440,0.634281748785566,913.365718251214,0.590436590436591,283.409563409563,0.65625,630,22.5,20.7851851851852,44.6666666666667,20.5932835820895
"2025-09-06 10:00:00|Monitor10.txt|04",4,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.657331327392663,946.557111445435,0.819854217285665,393.530024297119,0.576041666666667,553,0,1320,1980,0.77029840388619,1109.22970159611,0.964656964656965,463.035343035343,0.672916666666667,646,300,2760,5520,0.736294240111034,1060.26370575989,0.893970893970894,429.106029106029,0.657291666666667,631,1740,540,10440,0.68910478834143,992.310895211659,0.821205821205821,394.178794178794,0.622916666666667,598,0,360,1680,0.562803608605135,810.437196391395,0.798336798336798,383.201663201663,0.444791666666667,427,0,5520,0,0.600277585010409,864.39972241499,0.808731808731809,388.191268191268,0.495833333333333,476,180,900,2700,0.585704371963914,843.414295628036,0.632016632016632,303.367983367983,0.5625,540,24.5,18.9455782312925,61.3333333333333,15.0271739130435
"2025-09-06 10:00:00|Monitor10.txt|05",5,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.76229603055202,1097.70628399491,0.838944810829573,402.693509198195,0.723958333333333,695,720,360,43680,0.871616932685635,1255.12838306731,0.93970893970894,451.060291060291,0.8375,804,300,420,42660,0.882720333102012,1271.1172796669,0.927234927234927,445.072765072765,0.860416666666667,826,1260,540,11520,0.712699514226232,1026.28730048577,0.704781704781705,338.295218295218,0.716666666666667,688,540,22440,540,0.741845940319223,1068.25815405968,0.833679833679834,400.16632016632,0.695833333333333,668,720,360,7560,0.724496877168633,1043.27550312283,0.858627858627859,412.141372141372,0.657291666666667,631,600,2820,6240,0.638445523941707,919.361554476058,0.762993762993763,366.237006237006,0.576041666666667,553,13.8333333333333,34.8192771084337,45.6666666666667,19.992700729927
"2025-09-06 10:00:00|Monitor10.txt|07",7,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.509894688114802,734.248350885314,0.486289482818466,233.418951752864,0.521701388888889,500.833333333333,3300,4080,32880,0.676613462873005,974.323386537127,0.681912681912682,327.318087318087,0.673958333333333,647,960,600,5580,0.595419847328244,857.404580152672,0.723492723492724,347.276507276507,0.53125,510,120,480,69900,0.455933379597502,656.544066620403,0.405405405405405,194.594594594595,0.48125,462,6240,300,38760,0.419847328244275,604.580152671756,0.253638253638254,121.746361746362,0.503125,483,720,300,68880,0.426092990978487,613.573907009022,0.361746361746362,173.638253638254,0.458333333333333,440,540,2220,34260,0.485773768216516,699.514226231784,0.492723492723493,236.507276507277,0.482291666666667,463,27,18.1234567901235,49.8333333333333,18.3612040133779
"2025-09-06 10:00:00|Monitor10.txt|08",8,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.54426570998727,783.742622381669,0.505380076362374,242.58243665394,0.563715277777778,541.166666666667,4020,1740,53160,0.721027064538515,1038.27897293546,0.731808731808732,351.268191268191,0.715625,687,5700,480,18840,0.544066620402498,783.455933379598,0.494802494802495,237.505197505198,0.56875,546,600,900,17880,0.49618320610687,714.503816793893,0.361746361746362,173.638253638254,0.563541666666667,541,1200,720,58500,0.464954892435809,669.535045107564,0.372141372141372,178.627858627859,0.511458333333333,491,120,300,20760,0.468424705065926,674.531575294934,0.482328482328482,231.517671517672,0.461458333333333,443,3840,780,5460,0.569743233865371,820.430256766135,0.586278586278586,281.413721413721,0.561458333333333,539,32.8333333333333,13.8781725888325,70.3333333333333,13.0995260663507
"2025-09-06 10:00:00|Monitor10.txt|11",11,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.735678740886471,1059.37738687652,0.973620270739327,467.337729954877,0.616666666666667,592,120,5580,5760,0.807078417765441,1162.19292158223,0.985446985446985,473.014553014553,0.717708333333333,689,660,8460,9180,0.771686328938237,1111.22831367106,0.966735966735967,464.033264033264,0.673958333333333,647,10140,7080,10140,0.748785565579459,1078.25121443442,0.933471933471933,448.066528066528,0.65625,630,4860,18720,4860,0.756419153365718,1089.24358084663,0.98960498960499,475.010395010395,0.639583333333333,614,4080,25080,4080,0.655100624566273,943.344899375434,0.991683991683992,476.008316008316,0.486458333333333,467,780,4740,5580,0.675225537820958,972.324774462179,0.972972972972973,467.027027027027,0.526041666666667,505,5,85.5333333333334,52,18.7852564102564
"2025-09-06 10:00:00|Monitor10.txt|12",12,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.601550746441384,866.233074875593,0.724748351266921,347.879208608122,0.539930555555556,518.333333333333,1800,540,36060,0.660652324774462,951.339347675226,0.77962577962578,374.220374220374,0.601041666666667,577,900,780,3180,0.547536433032616,788.452463566967,0.588357588357588,282.411642411642,0.527083333333333,506,1080,300,11700,0.550312283136711,792.449687716863,0.56964656964657,273.430353430353,0.540625,519,420,900,8100,0.655794587092297,944.344205412908,0.765072765072765,367.234927234927,0.601041666666667,577,600,540,1200,0.596113809854268,858.403886190146,0.835758835758836,401.164241164241,0.476041666666667,457,1980,12720,1980,0.597501734906315,860.402498265094,0.804573804573805,386.195426195426,0.49375,474,21,24.6507936507937,52.1666666666667,16.6964856230032
"2025-09-06 10:00:00|Monitor10.txt|14",14,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.870385372063419,1253.35493577132,0.967025338424158,464.172162443596,0.822048611111111,789.166666666667,0,4080,45300,0.819569743233865,1180.18043025677,0.964656964656965,463.035343035343,0.746875,717,480,7500,8340,0.879250520471895,1266.12074947953,0.95010395010395,456.049896049896,0.84375,810,4320,24660,4320,0.856349757113116,1233.14365024289,0.997920997920998,479.002079002079,0.785416666666667,754,3900,18240,3900,0.88410825815406,1273.11589174185,0.98960498960499,475.010395010395,0.83125,798,600,300,6780,0.89382373351839,1287.10617626648,0.970893970893971,466.029106029106,0.855208333333333,821,780,2760,59640,0.888965995836225,1280.11103400416,0.927234927234927,445.072765072765,0.869791666666667,835,7.66666666666667,58.9347826086957,40.6666666666667,23.3196721311476
"2025-09-06 10:00:00|Monitor10.txt|15",15,"2025-09-06 10:00:00|Monitor10.txt",2025-09-06T10:00:00Z,2025-09-12T10:20:00Z,"OK","M","DGRP843","21.5C","Winter","NA","08:12","M10","Batch5b_DGRP",0.912394398796436,1313.84793426687,0.953141270392225,457.507809788268,0.892013888888889,856.333333333333,0,3780,53760,0.905621096460791,1304.09437890354,0.95010395010395,456.049896049896,0.883333333333333,848,840,420,8700,0.890353920888272,1282.10964607911,0.962577962577963,462.037422037422,0.854166666666667,820,60,3240,4440,0.899375433726579,1295.10062456627,0.96049896049896,461.039501039501,0.86875,834,180,3600,62520,0.943789035392089,1359.05621096461,0.956340956340956,459.043659043659,0.9375,900,900,840,12600,0.933379597501735,1344.0666204025,0.975051975051975,468.024948024948,0.9125,876,2280,540,62160,0.901457321304649,1298.0985426787,0.912681912681913,438.087318087318,0.895833333333333,860,10.5,45.015873015873,35,26.252380952381
