Batch,file,region_id,status,start_datetime,stop_datetime,Sex,Genotype,Temperature,Treatment,Environment,Light,monitor
Batch13_DGRP,Monitor45.txt,1,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,2,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,3,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,4,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,5,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,6,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,7,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,8,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,9,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,10,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,11,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
Batch13_DGRP,Monitor45.txt,12,OK,2025-10-31 10:00:00,2025-11-06 10:30:00,M,CS,21.5C,Winter,NA,08:12,M45
