model	PC	zt	loading	centre	score_sd	variance_fraction
"moving_centered_shape"	"PC3"	11.75	-0.293723719544386	-0.0469195990609714	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	12.25	-0.273130821272771	-0.0824408633376368	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	12.75	-0.246234445316784	-0.106534133433718	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	13.25	-0.204488366418213	-0.119226755397674	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	13.75	-0.171620087485761	-0.125592727445622	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	14.25	-0.132112775698925	-0.126072858359567	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	14.75	-0.104656746419102	-0.124063186156693	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	15.25	-0.0923404819118621	-0.119182016143054	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	15.75	-0.0853666680437299	-0.113548310279615	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	16.25	-0.0821908484987323	-0.10670762351505	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	16.75	-0.0765353537807877	-0.100821039007909	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	17.25	-0.0650099686670752	-0.090906012960593	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	17.75	-0.0600628188136056	-0.0784813247706832	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	18.25	-0.0487090660172054	-0.064247559943204	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	18.75	-0.0157102533414119	-0.049603935239934	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	19.25	0.0138602171536983	-0.030453937459213	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	19.75	0.0365499242608869	-0.00910185699023978	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	20.25	0.0592107947654536	0.0189883743636938	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	20.75	0.0655300636338571	0.0493720292505185	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	21.25	0.103071863248949	0.0704051604686533	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	21.75	0.107139715890519	0.086726100231759	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	22.25	0.1474568917287	0.096313431917317	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	22.75	0.155067129484036	0.104002592122562	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	23.25	0.0739734735474668	0.0964712122724338	0.326427309899572	0.13358353058036
"moving_centered_shape"	"PC3"	23.75	0.0156478920497572	0.0820398291422305	0.326427309899572	0.13358353058036
"moving_change"	"PC1"	0.25	0.111732672779791	-0.0361572564481188	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	0.75	0.0993488118044629	-0.0129261954399055	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	1.25	0.0977976250883243	-0.0095794617237887	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	1.75	0.09656385794864	-0.00262700954448631	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	2.25	0.120968400569696	0.00372546664823778	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	2.75	0.128966698294019	0.0166946772575079	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	3.25	0.114589443773374	0.0306159291340113	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	3.75	0.126984945744151	0.0441520247026498	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	4.25	0.142458438952234	0.0447074158485836	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	4.75	0.151371999181819	0.0554468943197927	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	5.25	0.122329483746352	0.0709728484427502	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	5.75	0.116056038371099	0.0838391201749795	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	6.25	0.145808006735538	0.0938749850977867	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	6.75	0.176104404448265	0.104491799156945	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	7.25	0.171084577855751	0.080439631230941	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	7.75	0.128280787722586	0.0695409769988674	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	8.25	0.142923568969723	0.0220475470562273	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	8.75	0.197688904725653	-0.00493521372282124	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	9.25	0.190383444004452	-0.025310478593612	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	9.75	0.218405799473987	-0.0445586481961791	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	10.25	0.222295107490526	-0.0512494702062197	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	10.75	0.19061212271107	-0.0499845734296012	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	11.25	0.173188149545784	-0.0390302487595245	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	11.75	0.150026166750759	-0.0225248580206979	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	12.25	0.142429243057784	-0.00999997164503074	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	12.75	0.129130043549881	0.00686844023793845	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	13.25	0.114939645656742	0.0164537517551303	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	13.75	0.1245264666306	0.0164880853197816	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	14.25	0.113188313276242	0.0155498086020495	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	14.75	0.114203970410143	0.0155495363239359	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	15.25	0.111728341679861	0.0189416866058394	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	15.75	0.116721771600713	0.0150972471002414	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	16.25	0.12667316861635	0.0187927602318375	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	16.75	0.143878584742448	0.0186579405462323	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	17.25	0.152832838752067	0.0278639431135867	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	17.75	0.175292717625657	0.0311404278299482	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	18.25	0.166104819405454	0.032038592356415	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	18.75	0.155734910205544	0.0366251253684443	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	19.25	0.147605532682099	0.0452724771293868	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	19.75	0.165525786756944	0.0495018561783826	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	20.25	0.176114409877357	0.0392381694375864	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	20.75	0.126981336890863	0.0485250396090719	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	21.25	0.128705120239183	0.0434211629381196	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	21.75	0.126059003673272	0.0219437530053038	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	22.25	0.136743743561313	0.00942633509104822	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	22.75	0.140069093921976	-0.0132500443659262	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	23.25	0.101155021299609	-0.024422938538652	0.502932539964926	0.403309876293266
"moving_change"	"PC1"	23.75	0.0961252109740601	-0.00400320573891771	0.502932539964926	0.403309876293266
"moving_change"	"PC2"	0.25	-0.168775329235303	-0.0361572564481188	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	0.75	-0.172491542148418	-0.0129261954399055	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	1.25	-0.149976373769872	-0.0095794617237887	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	1.75	-0.126404328597292	-0.00262700954448631	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	2.25	-0.107812839540395	0.00372546664823778	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	2.75	-0.0867815695680237	0.0166946772575079	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	3.25	-0.115271646213997	0.0306159291340113	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	3.75	-0.126991865507185	0.0441520247026498	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	4.25	-0.0739798075295241	0.0447074158485836	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	4.75	-0.0230103570469076	0.0554468943197927	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	5.25	-0.107834523667886	0.0709728484427502	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	5.75	-0.112933000283239	0.0838391201749795	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	6.25	-0.0428298383042253	0.0938749850977867	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	6.75	0.00902225745489101	0.104491799156945	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	7.25	0.133497154135169	0.080439631230941	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	7.75	0.06868314859764	0.0695409769988674	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	8.25	0.166076542498877	0.0220475470562273	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	8.75	0.292356271832002	-0.00493521372282124	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	9.25	0.263575736987205	-0.025310478593612	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	9.75	0.323069928687077	-0.0445586481961791	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	10.25	0.326031171879965	-0.0512494702062197	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	10.75	0.282877348947486	-0.0499845734296012	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	11.25	0.225437153763338	-0.0390302487595245	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	11.75	0.174139300449003	-0.0225248580206979	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	12.25	0.099862488937676	-0.00999997164503074	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	12.75	0.0225708136250337	0.00686844023793845	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	13.25	-0.027252554926869	0.0164537517551303	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	13.75	-0.0415337765586053	0.0164880853197816	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	14.25	-0.0880593898801059	0.0155498086020495	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	14.75	-0.0797329682098331	0.0155495363239359	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	15.25	-0.0990795163031813	0.0189416866058394	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	15.75	-0.100372245877611	0.0150972471002414	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	16.25	-0.100285018498426	0.0187927602318375	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	16.75	-0.0836955500116243	0.0186579405462323	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	17.25	-0.114159013493748	0.0278639431135867	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	17.75	-0.107144831053751	0.0311404278299482	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	18.25	-0.170969950561876	0.032038592356415	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	18.75	-0.137916672862675	0.0366251253684443	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	19.25	-0.127403654617574	0.0452724771293868	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	19.75	-0.0785923287103828	0.0495018561783826	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	20.25	-0.0279654665741049	0.0392381694375864	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	20.75	-0.136903818394015	0.0485250396090719	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	21.25	-0.110402893545112	0.0434211629381196	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	21.75	-0.085360091184792	0.0219437530053038	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	22.25	-0.0799933658244616	0.00942633509104822	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	22.75	-0.0163020687226254	-0.0132500443659262	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	23.25	-0.125981719772004	-0.024422938538652	0.30334411167515	0.14672040740247
"moving_change"	"PC2"	23.75	-0.157469236062093	-0.00400320573891771	0.30334411167515	0.14672040740247
"moving_change"	"PC3"	0.25	-0.230272208196592	-0.0361572564481188	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	0.75	-0.125450853020334	-0.0129261954399055	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	1.25	-0.00588564169230776	-0.0095794617237887	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	1.75	0.0817912137048871	-0.00262700954448631	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	2.25	0.0690345060750508	0.00372546664823778	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	2.75	0.106939302682207	0.0166946772575079	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	3.25	0.11233258516585	0.0306159291340113	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	3.75	0.099514272399004	0.0441520247026498	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	4.25	0.204525170098431	0.0447074158485836	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	4.75	0.277412136012087	0.0554468943197927	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	5.25	0.180691675525334	0.0709728484427502	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	5.75	0.167181456250518	0.0838391201749795	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	6.25	0.243626963424204	0.0938749850977867	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	6.75	0.351239592785543	0.104491799156945	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	7.25	0.331977729433001	0.080439631230941	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	7.75	0.195065725361039	0.0695409769988674	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	8.25	0.110713517043502	0.0220475470562273	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	8.75	0.0464987343929208	-0.00493521372282124	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	9.25	-0.00148449429916088	-0.025310478593612	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	9.75	0.0323765792652567	-0.0445586481961791	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	10.25	-0.0382878640406819	-0.0512494702062197	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	10.75	-0.17263493257203	-0.0499845734296012	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	11.25	-0.262496861269877	-0.0390302487595245	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	11.75	-0.236012426969106	-0.0225248580206979	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	12.25	-0.160961586991052	-0.00999997164503074	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	12.75	-0.190508204090984	0.00686844023793845	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	13.25	-0.154549823155144	0.0164537517551303	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	13.75	-0.110953020303386	0.0164880853197816	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	14.25	-0.0907182084767236	0.0155498086020495	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	14.75	-0.0897629497887956	0.0155495363239359	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	15.25	-0.115191974697844	0.0189416866058394	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	15.75	-0.059119523915451	0.0150972471002414	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	16.25	-0.0659790070863013	0.0187927602318375	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	16.75	0.0485906759040887	0.0186579405462323	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	17.25	-0.034416099301399	0.0278639431135867	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	17.75	-0.0561188459404277	0.0311404278299482	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	18.25	-0.0673001514827609	0.032038592356415	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	18.75	-0.0427345451180666	0.0366251253684443	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	19.25	-0.0752078615902531	0.0452724771293868	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	19.75	-0.0271408311338186	0.0495018561783826	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	20.25	0.0210880390807109	0.0392381694375864	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	20.75	-0.140468417158408	0.0485250396090719	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	21.25	-0.115230233419695	0.0434211629381196	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	21.75	-0.0650476115027383	0.0219437530053038	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	22.25	-0.0141040872709533	0.00942633509104822	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	22.75	0.0259492335383199	-0.0132500443659262	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	23.25	-0.047223264378381	-0.024422938538652	0.231536607251356	0.0854788590013801
"moving_change"	"PC3"	23.75	-0.0896627357448183	-0.00400320573891771	0.231536607251356	0.0854788590013801
"sleep_raw"	"PC1"	0.25	0.0855756737128211	0.508732251574634	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	0.75	0.089473647749208	0.558626108937281	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	1.25	0.0972907374958072	0.57387279803423	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	1.75	0.102199567049311	0.608317258471971	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	2.25	0.103462554975493	0.634010229114156	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	2.75	0.103101109632933	0.649765747190917	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	3.25	0.108886387402838	0.66683243485497	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	3.75	0.106525504474902	0.670174741836295	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	4.25	0.105488099747835	0.670630593086375	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	4.75	0.108596819387766	0.657817659880822	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	5.25	0.113712380553534	0.636382012976894	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	5.75	0.115865932737165	0.614230334521511	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	6.25	0.114903960792613	0.584322518409905	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	6.75	0.114323860369906	0.550245702768523	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	7.25	0.0988668567312917	0.432029665444586	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	7.75	0.109790840280528	0.406349966182689	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	8.25	0.10454011326667	0.285054968289573	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	8.75	0.114909655137656	0.289618922370542	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	9.25	0.124892466579752	0.284149050175363	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	9.75	0.14010667163569	0.342446377889118	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	10.25	0.154299304734601	0.4223538511578	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	10.75	0.164505377711148	0.503883307672353	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	11.25	0.169643159559353	0.581967817467161	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	11.75	0.170520768874387	0.651468721709426	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	12.25	0.169919961861545	0.694873342553079	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	12.75	0.161749082515924	0.724852035163255	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	13.25	0.154793354758588	0.739905180497862	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	13.75	0.14886854561799	0.747716011233734	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	14.25	0.151811147249593	0.747302202453622	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	14.75	0.153912194897958	0.744123705828331	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	15.25	0.158402906177436	0.73751486494828	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	15.75	0.159951973397156	0.729514950371419	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	16.25	0.167587938888679	0.72157751097742	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	16.75	0.169238397761638	0.714021800636719	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	17.25	0.172105559247552	0.701458189841446	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	17.75	0.175727444504247	0.686663665224778	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	18.25	0.179879671375461	0.667107874128257	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	18.75	0.180250713278748	0.648851370305451	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	19.25	0.179303927930946	0.623560438839272	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	19.75	0.179757777169812	0.597087232839015	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	20.25	0.177216236563043	0.561753149058926	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	20.75	0.175804013157308	0.523614242319508	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	21.25	0.173129476164031	0.497752706904038	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	21.75	0.175505825517453	0.476153336475511	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	22.25	0.172242286888614	0.462424709417576	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	22.75	0.164574246821045	0.452175125596757	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	23.25	0.122787122252216	0.451217245635461	1.00184712259365	0.458184138369875
"sleep_raw"	"PC1"	23.75	0.121376654530175	0.468522901757039	1.00184712259365	0.458184138369875
"sleep_raw"	"PC2"	0.25	0.228093857833105	0.508732251574634	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	0.75	0.25312845635378	0.558626108937281	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	1.25	0.24461120347903	0.57387279803423	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	1.75	0.236179888304281	0.608317258471971	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	2.25	0.222295038847418	0.634010229114156	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	2.75	0.205972232943573	0.649765747190917	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	3.25	0.186778331864119	0.66683243485497	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	3.75	0.180825460855494	0.670174741836295	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	4.25	0.17704145883932	0.670630593086375	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	4.75	0.171700556379138	0.657817659880822	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	5.25	0.147066729618428	0.636382012976894	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	5.75	0.138032967819859	0.614230334521511	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	6.25	0.137075681537265	0.584322518409905	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	6.75	0.135462892425803	0.550245702768523	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	7.25	0.0281326270055066	0.432029665444586	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	7.75	-0.0968518114764913	0.406349966182689	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	8.25	-0.171522517913878	0.285054968289573	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	8.75	-0.239702731389521	0.289618922370542	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	9.25	-0.243065188926941	0.284149050175363	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	9.75	-0.252297155611778	0.342446377889118	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	10.25	-0.24309073717982	0.4223538511578	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	10.75	-0.22330464804106	0.503883307672353	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	11.25	-0.186833563504993	0.581967817467161	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	11.75	-0.138539762135653	0.651468721709426	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	12.25	-0.101526328676204	0.694873342553079	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	12.75	-0.0785525600089243	0.724852035163255	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	13.25	-0.0646869247800862	0.739905180497862	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	13.75	-0.0425237111137775	0.747716011233734	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	14.25	-0.0338705573197211	0.747302202453622	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	14.75	-0.0251325260210997	0.744123705828331	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	15.25	-0.0159671518506153	0.73751486494828	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	15.75	-0.0201163723420992	0.729514950371419	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	16.25	-0.0213647433640669	0.72157751097742	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	16.75	-0.0190841957688862	0.714021800636719	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	17.25	-0.0161194925397764	0.701458189841446	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	17.75	-0.0111058722706934	0.686663665224778	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	18.25	-0.0154427659497928	0.667107874128257	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	18.75	-0.0168309928989556	0.648851370305451	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	19.25	-0.020756281904815	0.623560438839272	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	19.75	-0.0148593554278951	0.597087232839015	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	20.25	-0.00721309583492886	0.561753149058926	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	20.75	0.00585786807534148	0.523614242319508	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	21.25	0.010088667118192	0.497752706904038	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	21.75	0.0234006561680403	0.476153336475511	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	22.25	0.0299173245988179	0.462424709417576	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	22.75	0.0438180425228483	0.452175125596757	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	23.25	0.131942995597932	0.451217245635461	0.662783767981229	0.200530698957835
"sleep_raw"	"PC2"	23.75	0.197801889439804	0.468522901757039	0.662783767981229	0.200530698957835
"sleep_raw"	"PC3"	0.25	0.170343158220399	0.508732251574634	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	0.75	0.205212932540748	0.558626108937281	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	1.25	0.187992884370944	0.57387279803423	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	1.75	0.180501979659916	0.608317258471971	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	2.25	0.159260785036137	0.634010229114156	0.505145968687549	0.116485246500102
