"id","region_id","experiment_id","start_datetime","stop_datetime","status","Sex","Genotype","Temperature","Treatment","Environment","Light","monitor","Batch","Sleep_Fraction_All","Sleep_Time_All","Sleep_Fraction_L","Sleep_Time_L","Sleep_Fraction_D","Sleep_Time_D","Day1_latency","Day1_first_bout_length","Day1_latency_to_longest_bout","Day1_Sleep_Fraction_All","Day1_Sleep_Time_All","Day1_Sleep_Fraction_L","Day1_Sleep_Time_L","Day1_Sleep_Fraction_D","Day1_Sleep_Time_D","Day2_latency","Day2_first_bout_length","Day2_latency_to_longest_bout","Day2_Sleep_Fraction_All","Day2_Sleep_Time_All","Day2_Sleep_Fraction_L","Day2_Sleep_Time_L","Day2_Sleep_Fraction_D","Day2_Sleep_Time_D","Day3_latency","Day3_first_bout_length","Day3_latency_to_longest_bout","Day3_Sleep_Fraction_All","Day3_Sleep_Time_All","Day3_Sleep_Fraction_L","Day3_Sleep_Time_L","Day3_Sleep_Fraction_D","Day3_Sleep_Time_D","Day4_latency","Day4_first_bout_length","Day4_latency_to_longest_bout","Day4_Sleep_Fraction_All","Day4_Sleep_Time_All","Day4_Sleep_Fraction_L","Day4_Sleep_Time_L","Day4_Sleep_Fraction_D","Day4_Sleep_Time_D","Day5_latency","Day5_first_bout_length","Day5_latency_to_longest_bout","Day5_Sleep_Fraction_All","Day5_Sleep_Time_All","Day5_Sleep_Fraction_L","Day5_Sleep_Time_L","Day5_Sleep_Fraction_D","Day5_Sleep_Time_D","Day6_latency","Day6_first_bout_length","Day6_latency_to_longest_bout","Day6_Sleep_Fraction_All","Day6_Sleep_Time_All","Day6_Sleep_Fraction_L","Day6_Sleep_Time_L","Day6_Sleep_Fraction_D","Day6_Sleep_Time_D","n_Bouts_L","mean_Bout_Length_L","n_Bouts_D","mean_Bout_Length_D"
"2026-01-17 10:00:00|Monitor44.txt|01",1,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.590162037037037,849.833333333333,0.571527777777778,274.333333333333,0.599479166666667,575.5,0,600,40680,0.741845940319223,1068.25815405968,0.72972972972973,350.27027027027,0.747916666666667,718,300,1020,47640,0.737682165163081,1062.26231783484,0.713097713097713,342.286902286902,0.75,720,660,480,52200,0.610687022900763,879.389312977099,0.45945945945946,220.540540540541,0.686458333333333,659,2760,300,55620,0.614850798056905,885.385149201943,0.656964656964657,315.343035343035,0.59375,570,240,360,70860,0.382373351839001,550.617626648161,0.374220374220374,179.62577962578,0.386458333333333,371,120,300,8700,0.451388888888889,650,0.489583333333333,235,0.432291666666667,415,27.1666666666667,20.5092024539877,43.6666666666667,19.3282442748092
"2026-01-17 10:00:00|Monitor44.txt|02",2,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.512384259259259,737.833333333333,0.614930555555556,295.166666666667,0.461111111111111,442.666666666667,4500,3120,74820,0.529493407356003,762.470506592644,0.588357588357588,282.411642411642,0.5,480,2040,660,8460,0.496877168632894,715.503122831367,0.627858627858628,301.372141372141,0.43125,414,1740,1140,70260,0.56557945870923,814.434420541291,0.623700623700624,299.376299376299,0.536458333333333,515,540,480,3540,0.475364330326162,684.524635669674,0.590436590436591,283.409563409563,0.417708333333333,401,660,600,76200,0.537820957668286,774.462179042332,0.667359667359667,320.33264033264,0.472916666666667,454,0,3060,65880,0.468055555555556,674,0.5875,282,0.408333333333333,392,15.6666666666667,38.3617021276596,46.6666666666667,17.2357142857143
"2026-01-17 10:00:00|Monitor44.txt|05",5,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.58587962962963,843.666666666667,0.696875,334.5,0.530381944444445,509.166666666667,1800,2400,40800,0.660652324774462,951.339347675226,0.667359667359667,320.33264033264,0.657291666666667,631,0,2760,60420,0.710617626648161,1023.28938237335,0.767151767151767,368.232848232848,0.682291666666667,655,300,2040,39300,0.768910478834143,1107.23108952117,0.844074844074844,405.155925155925,0.73125,702,2520,5400,11040,0.648854961832061,934.351145038168,0.787941787941788,378.212058212058,0.579166666666667,556,5700,300,18660,0.323386537126995,465.676613462873,0.436590436590437,209.56340956341,0.266666666666667,256,0,540,16320,0.402777777777778,580,0.677083333333333,325,0.265625,255,11.8333333333333,53.4366197183099,20.1666666666667,39.1735537190083
"2026-01-17 10:00:00|Monitor44.txt|09",9,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.550115740740741,792.166666666667,0.598263888888889,287.166666666667,0.526041666666667,505,1200,600,53880,0.560721721027065,807.439278278973,0.596673596673597,286.403326403326,0.542708333333333,521,1500,480,74700,0.455933379597502,656.544066620403,0.465696465696466,223.534303534304,0.451041666666667,433,1860,300,19260,0.47883414295628,689.521165857044,0.56964656964657,273.430353430353,0.433333333333333,416,2220,900,10140,0.461485079805691,664.538514920194,0.561330561330561,269.43866943867,0.411458333333333,395,1380,3120,14460,0.579458709229702,834.42054129077,0.686070686070686,329.313929313929,0.526041666666667,505,0,300,15120,0.763194444444444,1099,0.70625,339,0.791666666666667,760,18,31.3518518518519,48.8333333333333,17.221843003413
"2026-01-17 10:00:00|Monitor44.txt|12",12,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.482523148148148,694.833333333333,0.342013888888889,164.166666666667,0.552777777777778,530.666666666667,12180,900,70380,0.358084663428175,515.641915336572,0.0623700623700624,29.9376299376299,0.50625,486,6420,600,67080,0.324774462179042,467.675225537821,0.0706860706860707,33.9293139293139,0.452083333333333,434,4020,360,66000,0.47883414295628,689.521165857044,0.478170478170478,229.52182952183,0.479166666666667,460,120,300,43080,0.558639833448994,804.441360166551,0.351351351351351,168.648648648649,0.6625,636,480,540,67200,0.571131158917419,822.428868841083,0.498960498960499,239.50103950104,0.607291666666667,583,1800,480,77520,0.602777777777778,868,0.589583333333333,283,0.609375,585,22.1666666666667,30.2481203007519,42.1666666666667,17.3241106719368
"2026-01-17 10:00:00|Monitor44.txt|14",14,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.484953703703704,698.333333333333,0.228472222222222,109.666666666667,0.613194444444445,588.666666666667,1980,300,43200,0.435114503816794,626.564885496183,0.0914760914760915,43.9085239085239,0.607291666666667,583,3480,300,69060,0.482997918112422,695.517002081888,0.147609147609148,70.8523908523909,0.651041666666667,625,1140,540,58260,0.597501734906315,860.402498265094,0.197505197505198,94.8024948024948,0.797916666666667,766,840,300,72600,0.443442054129077,638.556557945871,0.153846153846154,73.8461538461539,0.588541666666667,565,240,480,22560,0.426092990978487,613.573907009022,0.367983367983368,176.632016632017,0.455208333333333,437,2460,1020,76800,0.524305555555556,755,0.414583333333333,199,0.579166666666667,556,21.3333333333333,26.875,43.5,19.2681992337165
"2026-01-17 10:00:00|Monitor44.txt|15",15,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.590856481481482,850.833333333334,0.704166666666667,338,0.534201388888889,512.833333333333,60,1260,70800,0.662040249826509,953.337959750174,0.698544698544699,335.301455301455,0.64375,618,3180,3240,73440,0.566273421235253,815.433726578765,0.721413721413721,346.278586278586,0.488541666666667,469,0,300,70380,0.537126995142262,773.462873004858,0.634095634095634,304.365904365904,0.488541666666667,469,180,4980,85920,0.588480222068008,847.411519777932,0.725571725571726,348.274428274428,0.519791666666667,499,11400,6120,11400,0.570437196391395,821.429562803609,0.711018711018711,341.288981288981,0.5,480,1980,900,8580,0.621527777777778,895,0.735416666666667,353,0.564583333333333,542,19,28.9035087719298,35.1666666666667,24.5308056872038
"2026-01-17 10:00:00|Monitor44.txt|16",16,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.84212962962963,1212.66666666667,0.788194444444445,378.333333333333,0.869097222222222,834.333333333333,0,2280,36540,0.917418459403192,1321.0825815406,0.854469854469854,410.14553014553,0.948958333333333,911,540,660,38460,0.886190145732131,1276.11380985427,0.854469854469854,410.14553014553,0.902083333333333,866,2460,480,50460,0.854267869535045,1230.14573213047,0.802494802494803,385.197505197505,0.880208333333333,845,180,480,66240,0.802914642609299,1156.19708535739,0.773388773388773,371.226611226611,0.817708333333333,785,60,660,69180,0.823039555863984,1185.17696044414,0.794178794178794,381.205821205821,0.8375,804,60,360,68760,0.768055555555556,1106,0.647916666666667,311,0.828125,795,27.8333333333333,16.6826347305389,25.5,36.0653594771242
"2026-01-17 10:00:00|Monitor44.txt|19",19,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.776736111111111,1118.5,0.845138888888889,405.666666666667,0.742534722222222,712.833333333333,0,360,53100,0.721027064538515,1038.27897293546,0.735966735966736,353.264033264033,0.713541666666667,685,1200,300,51660,0.800832755031228,1153.19916724497,0.777546777546778,373.222453222453,0.8125,780,300,1320,42060,0.815405968077724,1174.18459403192,0.871101871101871,418.128898128898,0.7875,756,5460,5640,63780,0.828591256072172,1193.17140874393,0.916839916839917,440.08316008316,0.784375,753,7140,19380,7140,0.764746703678001,1101.23525329632,0.916839916839917,440.08316008316,0.688541666666667,661,5280,660,47100,0.730555555555556,1052,0.854166666666667,410,0.66875,642,10.6666666666667,42.546875,26.6666666666667,36.2875
"2026-01-17 10:00:00|Monitor44.txt|22",22,"2026-01-17 10:00:00|Monitor44.txt",2026-01-17T10:00:00Z,2026-01-23T10:30:00Z,"OK","M","DGRP40","21.5C","Winter","NA","08:12","M44","Batch21_DGRP",0.372337962962963,536.166666666667,0.405208333333333,194.5,0.355902777777778,341.666666666667,180,360,5460,0.510062456627342,734.489937543373,0.588357588357588,282.411642411642,0.470833333333333,452,2100,420,74520,0.319222761970854,459.680777238029,0.291060291060291,139.70893970894,0.333333333333333,320,1140,360,63900,0.277585010409438,399.722414989591,0.151767151767152,72.8482328482329,0.340625,327,1860,360,72060,0.350451075641915,504.649548924358,0.30977130977131,148.690228690229,0.370833333333333,356,540,300,12480,0.403886190145732,581.596113809854,0.523908523908524,251.476091476092,0.34375,330,660,1020,10920,0.372222222222222,536,0.564583333333333,271,0.276041666666667,265,22.1666666666667,24.1578947368421,43.8333333333333,20.2965779467681
